"Subject"	"Condition"	"Electrode"	"meanAmp_factor"	"Race"	"Gender"	"Fix"
5	"BME"	"CPZ"	4.58947651162791	"Black"	"male"	"eyes"
5	"BMF"	"CPZ"	3.43321976744186	"Black"	"male"	"fore"
5	"WFE"	"CPZ"	3.88874720930233	"White"	"female"	"eyes"
5	"WFF"	"CPZ"	2.6701988372093	"White"	"female"	"fore"
5	"WME"	"CPZ"	1.5726776744186	"White"	"male"	"eyes"
5	"WMF"	"CPZ"	0.59345476744186	"White"	"male"	"fore"
7	"BFE"	"CPZ"	-2.32527674418605	"Black"	"female"	"eyes"
7	"BFF"	"CPZ"	-0.266037139534884	"Black"	"female"	"fore"
7	"BME"	"CPZ"	-1.05486279069767	"Black"	"male"	"eyes"
7	"BMF"	"CPZ"	-0.465446604651163	"Black"	"male"	"fore"
7	"WFE"	"CPZ"	-0.478062976744186	"White"	"female"	"eyes"
7	"WFF"	"CPZ"	-1.69016720930233	"White"	"female"	"fore"
7	"WME"	"CPZ"	1.37578860465116	"White"	"male"	"eyes"
7	"WMF"	"CPZ"	-2.71385534883721	"White"	"male"	"fore"
8	"BFE"	"CPZ"	0.237340023255814	"Black"	"female"	"eyes"
8	"BFF"	"CPZ"	0.748813744186047	"Black"	"female"	"fore"
8	"BME"	"CPZ"	0.576915209302326	"Black"	"male"	"eyes"
8	"BMF"	"CPZ"	0.696145186046512	"Black"	"male"	"fore"
8	"WFE"	"CPZ"	0.411341348837209	"White"	"female"	"eyes"
8	"WFF"	"CPZ"	-0.00842522441860465	"White"	"female"	"fore"
8	"WME"	"CPZ"	-0.478141488372093	"White"	"male"	"eyes"
8	"WMF"	"CPZ"	0.304796697674419	"White"	"male"	"fore"
9	"BFE"	"CPZ"	5.28436186046512	"Black"	"female"	"eyes"
9	"BFF"	"CPZ"	4.05550906976744	"Black"	"female"	"fore"
9	"BME"	"CPZ"	1.0480623255814	"Black"	"male"	"eyes"
9	"BMF"	"CPZ"	1.06163441860465	"Black"	"male"	"fore"
9	"WFE"	"CPZ"	4.71580046511628	"White"	"female"	"eyes"
9	"WFF"	"CPZ"	3.77139976744186	"White"	"female"	"fore"
9	"WME"	"CPZ"	3.13609930232558	"White"	"male"	"eyes"
9	"WMF"	"CPZ"	3.90897162790698	"White"	"male"	"fore"
10	"BFE"	"CPZ"	-0.78101123255814	"Black"	"female"	"eyes"
10	"BFF"	"CPZ"	0.971822093023256	"Black"	"female"	"fore"
10	"BME"	"CPZ"	-0.909969069767442	"Black"	"male"	"eyes"
10	"BMF"	"CPZ"	-0.523686720930233	"Black"	"male"	"fore"
10	"WFE"	"CPZ"	-0.842901093023256	"White"	"female"	"eyes"
10	"WFF"	"CPZ"	0.103069697674419	"White"	"female"	"fore"
10	"WME"	"CPZ"	-0.0493728860465116	"White"	"male"	"eyes"
10	"WMF"	"CPZ"	0.565723581395349	"White"	"male"	"fore"
11	"BFE"	"CPZ"	1.15134906976744	"Black"	"female"	"eyes"
11	"BFF"	"CPZ"	0.197446930232558	"Black"	"female"	"fore"
11	"BME"	"CPZ"	0.451644511627907	"Black"	"male"	"eyes"
11	"BMF"	"CPZ"	-0.316466976744186	"Black"	"male"	"fore"
11	"WFE"	"CPZ"	0.152250488372093	"White"	"female"	"eyes"
11	"WFF"	"CPZ"	-0.167288488372093	"White"	"female"	"fore"
11	"WME"	"CPZ"	-0.864733558139535	"White"	"male"	"eyes"
11	"WMF"	"CPZ"	-1.45737093023256	"White"	"male"	"fore"
12	"BFE"	"CPZ"	7.4107388372093	"Black"	"female"	"eyes"
12	"BFF"	"CPZ"	6.26700906976744	"Black"	"female"	"fore"
12	"BME"	"CPZ"	5.79974372093023	"Black"	"male"	"eyes"
12	"BMF"	"CPZ"	7.35489976744186	"Black"	"male"	"fore"
12	"WFE"	"CPZ"	3.35056186046512	"White"	"female"	"eyes"
12	"WFF"	"CPZ"	9.29843023255814	"White"	"female"	"fore"
12	"WME"	"CPZ"	6.38946325581395	"White"	"male"	"eyes"
12	"WMF"	"CPZ"	5.35296651162791	"White"	"male"	"fore"
13	"BFE"	"CPZ"	-0.39255911627907	"Black"	"female"	"eyes"
13	"BFF"	"CPZ"	0.712956325581395	"Black"	"female"	"fore"
13	"BME"	"CPZ"	-1.61200953488372	"Black"	"male"	"eyes"
13	"BMF"	"CPZ"	-0.614823511627907	"Black"	"male"	"fore"
13	"WFE"	"CPZ"	0.182708139534884	"White"	"female"	"eyes"
13	"WFF"	"CPZ"	-3.07966906976744	"White"	"female"	"fore"
13	"WME"	"CPZ"	-0.41959376744186	"White"	"male"	"eyes"
13	"WMF"	"CPZ"	0.262042069767442	"White"	"male"	"fore"
14	"BFE"	"CPZ"	3.87333953488372	"Black"	"female"	"eyes"
14	"BFF"	"CPZ"	4.0116088372093	"Black"	"female"	"fore"
14	"BME"	"CPZ"	1.12649023255814	"Black"	"male"	"eyes"
14	"BMF"	"CPZ"	3.4523376744186	"Black"	"male"	"fore"
14	"WFE"	"CPZ"	1.13659581395349	"White"	"female"	"eyes"
14	"WFF"	"CPZ"	1.63000813953488	"White"	"female"	"fore"
14	"WME"	"CPZ"	3.23078441860465	"White"	"male"	"eyes"
14	"WMF"	"CPZ"	1.17872558139535	"White"	"male"	"fore"
15	"BFE"	"CPZ"	2.11484651162791	"Black"	"female"	"eyes"
15	"BFF"	"CPZ"	3.40753720930233	"Black"	"female"	"fore"
15	"BME"	"CPZ"	1.21885418604651	"Black"	"male"	"eyes"
15	"BMF"	"CPZ"	3.88121069767442	"Black"	"male"	"fore"
15	"WFE"	"CPZ"	3.05298255813953	"White"	"female"	"eyes"
15	"WFF"	"CPZ"	3.85998395348837	"White"	"female"	"fore"
15	"WME"	"CPZ"	4.31430418604651	"White"	"male"	"eyes"
15	"WMF"	"CPZ"	3.32661813953488	"White"	"male"	"fore"
16	"BFE"	"CPZ"	1.25899465116279	"Black"	"female"	"eyes"
16	"BFF"	"CPZ"	1.40379441860465	"Black"	"female"	"fore"
16	"BME"	"CPZ"	2.24932046511628	"Black"	"male"	"eyes"
16	"BMF"	"CPZ"	2.2421611627907	"Black"	"male"	"fore"
16	"WFE"	"CPZ"	1.66155744186047	"White"	"female"	"eyes"
16	"WFF"	"CPZ"	1.65006395348837	"White"	"female"	"fore"
16	"WME"	"CPZ"	2.32037674418605	"White"	"male"	"eyes"
16	"WMF"	"CPZ"	0.870047372093023	"White"	"male"	"fore"
17	"BFE"	"CPZ"	-0.915413255813953	"Black"	"female"	"eyes"
17	"BFF"	"CPZ"	-2.61414813953488	"Black"	"female"	"fore"
17	"BME"	"CPZ"	-4.29715488372093	"Black"	"male"	"eyes"
17	"BMF"	"CPZ"	-1.4221923255814	"Black"	"male"	"fore"
17	"WFE"	"CPZ"	-2.52180674418605	"White"	"female"	"eyes"
17	"WFF"	"CPZ"	0.654316348837209	"White"	"female"	"fore"
17	"WME"	"CPZ"	-3.45632302325581	"White"	"male"	"eyes"
17	"WMF"	"CPZ"	-0.703654255813953	"White"	"male"	"fore"
19	"BFE"	"CPZ"	1.87669651162791	"Black"	"female"	"eyes"
19	"BFF"	"CPZ"	1.52224930232558	"Black"	"female"	"fore"
19	"BME"	"CPZ"	2.81825139534884	"Black"	"male"	"eyes"
19	"BMF"	"CPZ"	0.0566180162790698	"Black"	"male"	"fore"
19	"WFE"	"CPZ"	1.11701674418605	"White"	"female"	"eyes"
19	"WFF"	"CPZ"	0.257365441860465	"White"	"female"	"fore"
19	"WME"	"CPZ"	1.86417046511628	"White"	"male"	"eyes"
19	"WMF"	"CPZ"	2.16694023255814	"White"	"male"	"fore"
20	"BFE"	"CPZ"	0.85631511627907	"Black"	"female"	"eyes"
20	"BFF"	"CPZ"	-0.303170976744186	"Black"	"female"	"fore"
20	"BME"	"CPZ"	-0.739499511627907	"Black"	"male"	"eyes"
20	"BMF"	"CPZ"	1.32840604651163	"Black"	"male"	"fore"
20	"WFE"	"CPZ"	0.262759604651163	"White"	"female"	"eyes"
20	"WFF"	"CPZ"	-0.703155418604651	"White"	"female"	"fore"
20	"WME"	"CPZ"	-0.144603651162791	"White"	"male"	"eyes"
20	"WMF"	"CPZ"	-0.479842302325581	"White"	"male"	"fore"
21	"BFE"	"CPZ"	3.45076953488372	"Black"	"female"	"eyes"
21	"BFF"	"CPZ"	3.75614255813953	"Black"	"female"	"fore"
21	"BME"	"CPZ"	3.02134	"Black"	"male"	"eyes"
21	"BMF"	"CPZ"	2.08814325581395	"Black"	"male"	"fore"
21	"WFE"	"CPZ"	2.16288906976744	"White"	"female"	"eyes"
21	"WFF"	"CPZ"	3.81663906976744	"White"	"female"	"fore"
21	"WME"	"CPZ"	4.0366976744186	"White"	"male"	"eyes"
21	"WMF"	"CPZ"	2.7809276744186	"White"	"male"	"fore"
22	"BFE"	"CPZ"	2.39370953488372	"Black"	"female"	"eyes"
22	"BFF"	"CPZ"	1.1115323255814	"Black"	"female"	"fore"
22	"BME"	"CPZ"	1.67596930232558	"Black"	"male"	"eyes"
22	"BMF"	"CPZ"	0.598735418604651	"Black"	"male"	"fore"
22	"WFE"	"CPZ"	1.22138093023256	"White"	"female"	"eyes"
22	"WFF"	"CPZ"	0.48809088372093	"White"	"female"	"fore"
22	"WME"	"CPZ"	1.3970611627907	"White"	"male"	"eyes"
22	"WMF"	"CPZ"	0.688065302325581	"White"	"male"	"fore"
23	"BFE"	"CPZ"	-2.11012093023256	"Black"	"female"	"eyes"
23	"BFF"	"CPZ"	-1.99554395348837	"Black"	"female"	"fore"
23	"BME"	"CPZ"	-3.21296348837209	"Black"	"male"	"eyes"
23	"BMF"	"CPZ"	0.0411859069767442	"Black"	"male"	"fore"
23	"WFE"	"CPZ"	-1.93900744186047	"White"	"female"	"eyes"
23	"WFF"	"CPZ"	-0.560113069767442	"White"	"female"	"fore"
23	"WME"	"CPZ"	-1.70569325581395	"White"	"male"	"eyes"
23	"WMF"	"CPZ"	-2.03787581395349	"White"	"male"	"fore"
24	"BFE"	"CPZ"	-0.0150577534883721	"Black"	"female"	"eyes"
24	"BFF"	"CPZ"	0.0406709418604651	"Black"	"female"	"fore"
24	"BME"	"CPZ"	-0.0876898953488372	"Black"	"male"	"eyes"
24	"BMF"	"CPZ"	1.5136588372093	"Black"	"male"	"fore"
24	"WFE"	"CPZ"	1.74791325581395	"White"	"female"	"eyes"
24	"WFF"	"CPZ"	-0.437372372093023	"White"	"female"	"fore"
24	"WME"	"CPZ"	0.0684012744186046	"White"	"male"	"eyes"
24	"WMF"	"CPZ"	-0.198918186046512	"White"	"male"	"fore"
25	"BFE"	"CPZ"	-1.4438023255814	"Black"	"female"	"eyes"
25	"BFF"	"CPZ"	1.50524325581395	"Black"	"female"	"fore"
25	"BME"	"CPZ"	-1.31256023255814	"Black"	"male"	"eyes"
25	"BMF"	"CPZ"	-2.52917697674419	"Black"	"male"	"fore"
25	"WFE"	"CPZ"	-4.15415744186047	"White"	"female"	"eyes"
25	"WFF"	"CPZ"	-0.248022697674419	"White"	"female"	"fore"
25	"WME"	"CPZ"	-0.15377411627907	"White"	"male"	"eyes"
25	"WMF"	"CPZ"	-0.64582511627907	"White"	"male"	"fore"
26	"BFE"	"CPZ"	2.22303186046512	"Black"	"female"	"eyes"
26	"BFF"	"CPZ"	3.60623790697674	"Black"	"female"	"fore"
26	"BME"	"CPZ"	2.8434323255814	"Black"	"male"	"eyes"
26	"BMF"	"CPZ"	3.33788604651163	"Black"	"male"	"fore"
26	"WFE"	"CPZ"	0.0407070162790698	"White"	"female"	"eyes"
26	"WFF"	"CPZ"	2.58368790697674	"White"	"female"	"fore"
26	"WME"	"CPZ"	3.0941276744186	"White"	"male"	"eyes"
26	"WMF"	"CPZ"	2.30424976744186	"White"	"male"	"fore"
27	"BFE"	"CPZ"	4.58367023255814	"Black"	"female"	"eyes"
27	"BFF"	"CPZ"	-0.0746495511627907	"Black"	"female"	"fore"
27	"BME"	"CPZ"	2.90613348837209	"Black"	"male"	"eyes"
27	"BMF"	"CPZ"	0.358140651162791	"Black"	"male"	"fore"
27	"WFE"	"CPZ"	2.74675	"White"	"female"	"eyes"
27	"WFF"	"CPZ"	2.70591930232558	"White"	"female"	"fore"
27	"WME"	"CPZ"	2.31141162790698	"White"	"male"	"eyes"
27	"WMF"	"CPZ"	1.3772723255814	"White"	"male"	"fore"
28	"BFE"	"CPZ"	2.71595023255814	"Black"	"female"	"eyes"
28	"BFF"	"CPZ"	-0.124574372093023	"Black"	"female"	"fore"
28	"BME"	"CPZ"	2.27480906976744	"Black"	"male"	"eyes"
28	"BMF"	"CPZ"	2.24804395348837	"Black"	"male"	"fore"
28	"WFE"	"CPZ"	0.0401211627906977	"White"	"female"	"eyes"
28	"WFF"	"CPZ"	1.21480581395349	"White"	"female"	"fore"
28	"WME"	"CPZ"	0.761510046511628	"White"	"male"	"eyes"
28	"WMF"	"CPZ"	0.829467953488372	"White"	"male"	"fore"
29	"BFE"	"CPZ"	0.0934308604651163	"Black"	"female"	"eyes"
29	"BFF"	"CPZ"	-0.0660146534883721	"Black"	"female"	"fore"
29	"BME"	"CPZ"	1.83729279069767	"Black"	"male"	"eyes"
29	"BMF"	"CPZ"	-1.07586790697674	"Black"	"male"	"fore"
29	"WFE"	"CPZ"	0.31159388372093	"White"	"female"	"eyes"
29	"WFF"	"CPZ"	-0.597449534883721	"White"	"female"	"fore"
29	"WME"	"CPZ"	1.08833953488372	"White"	"male"	"eyes"
29	"WMF"	"CPZ"	-0.150852093023256	"White"	"male"	"fore"
30	"BFE"	"CPZ"	-0.324333069767442	"Black"	"female"	"eyes"
30	"BFF"	"CPZ"	0.173918651162791	"Black"	"female"	"fore"
30	"BME"	"CPZ"	0.257966302325581	"Black"	"male"	"eyes"
30	"BMF"	"CPZ"	-2.17900720930233	"Black"	"male"	"fore"
30	"WFE"	"CPZ"	-0.807551790697674	"White"	"female"	"eyes"
30	"WFF"	"CPZ"	-1.87476674418605	"White"	"female"	"fore"
30	"WME"	"CPZ"	-1.23744953488372	"White"	"male"	"eyes"
30	"WMF"	"CPZ"	-0.178912372093023	"White"	"male"	"fore"
31	"BFE"	"CPZ"	0.753322093023256	"Black"	"female"	"eyes"
31	"BFF"	"CPZ"	1.78131023255814	"Black"	"female"	"fore"
31	"BME"	"CPZ"	0.426209418604651	"Black"	"male"	"eyes"
31	"BMF"	"CPZ"	0.909897674418605	"Black"	"male"	"fore"
31	"WFE"	"CPZ"	1.5968476744186	"White"	"female"	"eyes"
31	"WFF"	"CPZ"	0.320772465116279	"White"	"female"	"fore"
31	"WME"	"CPZ"	1.93656162790698	"White"	"male"	"eyes"
31	"WMF"	"CPZ"	0.227133906976744	"White"	"male"	"fore"
33	"BFE"	"CPZ"	-0.381724744186047	"Black"	"female"	"eyes"
33	"BFF"	"CPZ"	-0.32613076744186	"Black"	"female"	"fore"
33	"BME"	"CPZ"	0.305504581395349	"Black"	"male"	"eyes"
33	"BMF"	"CPZ"	0.156684906976744	"Black"	"male"	"fore"
33	"WFE"	"CPZ"	1.09432976744186	"White"	"female"	"eyes"
33	"WFF"	"CPZ"	-0.257720744186047	"White"	"female"	"fore"
33	"WME"	"CPZ"	0.43624488372093	"White"	"male"	"eyes"
33	"WMF"	"CPZ"	0.610401744186047	"White"	"male"	"fore"
34	"BFE"	"CPZ"	-0.63265476744186	"Black"	"female"	"eyes"
34	"BFF"	"CPZ"	-0.0508892023255814	"Black"	"female"	"fore"
34	"BME"	"CPZ"	-0.492696372093023	"Black"	"male"	"eyes"
34	"BMF"	"CPZ"	2.60865069767442	"Black"	"male"	"fore"
34	"WFE"	"CPZ"	-0.0194305790697674	"White"	"female"	"eyes"
34	"WFF"	"CPZ"	0.995106744186046	"White"	"female"	"fore"
34	"WME"	"CPZ"	1.23466837209302	"White"	"male"	"eyes"
34	"WMF"	"CPZ"	-0.552177930232558	"White"	"male"	"fore"
35	"BFE"	"CPZ"	3.66906093023256	"Black"	"female"	"eyes"
35	"BFF"	"CPZ"	1.42890976744186	"Black"	"female"	"fore"
35	"BME"	"CPZ"	1.97067604651163	"Black"	"male"	"eyes"
35	"BMF"	"CPZ"	1.86072860465116	"Black"	"male"	"fore"
35	"WFE"	"CPZ"	3.35602674418605	"White"	"female"	"eyes"
35	"WFF"	"CPZ"	2.25734	"White"	"female"	"fore"
35	"WME"	"CPZ"	3.59870581395349	"White"	"male"	"eyes"
35	"WMF"	"CPZ"	1.86384720930233	"White"	"male"	"fore"
36	"BFE"	"CPZ"	1.09279441860465	"Black"	"female"	"eyes"
36	"BFF"	"CPZ"	0.686633627906977	"Black"	"female"	"fore"
36	"BME"	"CPZ"	0.122296255813953	"Black"	"male"	"eyes"
36	"BMF"	"CPZ"	0.000117481697674419	"Black"	"male"	"fore"
36	"WFE"	"CPZ"	0.0562055302325581	"White"	"female"	"eyes"
36	"WFF"	"CPZ"	-0.374368348837209	"White"	"female"	"fore"
36	"WME"	"CPZ"	-0.630404558139535	"White"	"male"	"eyes"
36	"WMF"	"CPZ"	1.18537302325581	"White"	"male"	"fore"
37	"BFE"	"CPZ"	3.94392604651163	"Black"	"female"	"eyes"
37	"BFF"	"CPZ"	3.71452209302326	"Black"	"female"	"fore"
37	"BME"	"CPZ"	2.67709162790698	"Black"	"male"	"eyes"
37	"BMF"	"CPZ"	2.87249069767442	"Black"	"male"	"fore"
37	"WFE"	"CPZ"	2.28291953488372	"White"	"female"	"eyes"
37	"WFF"	"CPZ"	4.35559790697674	"White"	"female"	"fore"
37	"WME"	"CPZ"	1.48073604651163	"White"	"male"	"eyes"
37	"WMF"	"CPZ"	3.9891923255814	"White"	"male"	"fore"
38	"BFE"	"CPZ"	1.87534534883721	"Black"	"female"	"eyes"
38	"BFF"	"CPZ"	2.03407418604651	"Black"	"female"	"fore"
38	"BME"	"CPZ"	1.23431418604651	"Black"	"male"	"eyes"
38	"BMF"	"CPZ"	1.28108744186047	"Black"	"male"	"fore"
38	"WFE"	"CPZ"	2.47465465116279	"White"	"female"	"eyes"
38	"WFF"	"CPZ"	2.11837604651163	"White"	"female"	"fore"
38	"WME"	"CPZ"	3.84144651162791	"White"	"male"	"eyes"
38	"WMF"	"CPZ"	1.37884558139535	"White"	"male"	"fore"
39	"BFE"	"CPZ"	1.44451744186047	"Black"	"female"	"eyes"
39	"BFF"	"CPZ"	-0.192113209302326	"Black"	"female"	"fore"
39	"BME"	"CPZ"	0.511556558139535	"Black"	"male"	"eyes"
39	"BMF"	"CPZ"	0.378723906976744	"Black"	"male"	"fore"
39	"WFE"	"CPZ"	-0.922686511627907	"White"	"female"	"eyes"
39	"WFF"	"CPZ"	0.442376906976744	"White"	"female"	"fore"
39	"WME"	"CPZ"	0.566647255813953	"White"	"male"	"eyes"
39	"WMF"	"CPZ"	1.1904788372093	"White"	"male"	"fore"
40	"BFE"	"CPZ"	4.57821790697674	"Black"	"female"	"eyes"
40	"BFF"	"CPZ"	3.15770837209302	"Black"	"female"	"fore"
40	"BME"	"CPZ"	2.82765	"Black"	"male"	"eyes"
40	"BMF"	"CPZ"	3.58300255813954	"Black"	"male"	"fore"
40	"WFE"	"CPZ"	2.80175720930233	"White"	"female"	"eyes"
40	"WFF"	"CPZ"	2.77062302325581	"White"	"female"	"fore"
40	"WME"	"CPZ"	1.9553623255814	"White"	"male"	"eyes"
40	"WMF"	"CPZ"	2.38429511627907	"White"	"male"	"fore"
41	"BFE"	"CPZ"	3.79734976744186	"Black"	"female"	"eyes"
41	"BFF"	"CPZ"	3.05762325581395	"Black"	"female"	"fore"
41	"BME"	"CPZ"	3.07704162790698	"Black"	"male"	"eyes"
41	"BMF"	"CPZ"	1.29311813953488	"Black"	"male"	"fore"
41	"WFE"	"CPZ"	1.59103953488372	"White"	"female"	"eyes"
41	"WFF"	"CPZ"	1.45451186046512	"White"	"female"	"fore"
41	"WME"	"CPZ"	3.3877723255814	"White"	"male"	"eyes"
41	"WMF"	"CPZ"	0.897878604651163	"White"	"male"	"fore"
43	"BFE"	"CPZ"	0.000551321372093023	"Black"	"female"	"eyes"
43	"BFF"	"CPZ"	-0.309896813953488	"Black"	"female"	"fore"
43	"BME"	"CPZ"	0.542629465116279	"Black"	"male"	"eyes"
43	"BMF"	"CPZ"	1.5346511627907	"Black"	"male"	"fore"
43	"WFE"	"CPZ"	0.972038372093023	"White"	"female"	"eyes"
43	"WFF"	"CPZ"	-0.313389418604651	"White"	"female"	"fore"
43	"WME"	"CPZ"	0.34188576744186	"White"	"male"	"eyes"
43	"WMF"	"CPZ"	-0.481131813953488	"White"	"male"	"fore"
44	"BFE"	"CPZ"	-0.665167279069767	"Black"	"female"	"eyes"
44	"BFF"	"CPZ"	0.753215720930233	"Black"	"female"	"fore"
44	"BME"	"CPZ"	-1.23981302325581	"Black"	"male"	"eyes"
44	"BMF"	"CPZ"	-0.0775990255813954	"Black"	"male"	"fore"
44	"WFE"	"CPZ"	-0.67655023255814	"White"	"female"	"eyes"
44	"WFF"	"CPZ"	0.0959187906976744	"White"	"female"	"fore"
44	"WME"	"CPZ"	0.380429488372093	"White"	"male"	"eyes"
44	"WMF"	"CPZ"	-0.0994962325581395	"White"	"male"	"fore"
45	"BFE"	"CPZ"	-0.0327528581395349	"Black"	"female"	"eyes"
45	"BFF"	"CPZ"	0.836869093023256	"Black"	"female"	"fore"
45	"BME"	"CPZ"	1.23521953488372	"Black"	"male"	"eyes"
45	"BMF"	"CPZ"	0.996531162790698	"Black"	"male"	"fore"
45	"WFE"	"CPZ"	1.77192348837209	"White"	"female"	"eyes"
45	"WFF"	"CPZ"	-0.167172395348837	"White"	"female"	"fore"
45	"WME"	"CPZ"	0.915629534883721	"White"	"male"	"eyes"
45	"WMF"	"CPZ"	1.26925953488372	"White"	"male"	"fore"
47	"BFE"	"CPZ"	-1.99138302325581	"Black"	"female"	"eyes"
47	"BFF"	"CPZ"	-2.76599511627907	"Black"	"female"	"fore"
47	"BME"	"CPZ"	-3.22078697674419	"Black"	"male"	"eyes"
47	"BMF"	"CPZ"	-2.29622	"Black"	"male"	"fore"
47	"WFE"	"CPZ"	-2.99558255813953	"White"	"female"	"eyes"
47	"WFF"	"CPZ"	-4.00833558139535	"White"	"female"	"fore"
47	"WME"	"CPZ"	-2.06013325581395	"White"	"male"	"eyes"
47	"WMF"	"CPZ"	-1.7171711627907	"White"	"male"	"fore"
48	"BFE"	"CPZ"	5.03238395348837	"Black"	"female"	"eyes"
48	"BFF"	"CPZ"	4.09335720930233	"Black"	"female"	"fore"
48	"BME"	"CPZ"	4.31698302325581	"Black"	"male"	"eyes"
48	"BMF"	"CPZ"	3.68557279069767	"Black"	"male"	"fore"
48	"WFE"	"CPZ"	3.24008255813953	"White"	"female"	"eyes"
48	"WFF"	"CPZ"	5.31462906976744	"White"	"female"	"fore"
48	"WME"	"CPZ"	5.11752558139535	"White"	"male"	"eyes"
48	"WMF"	"CPZ"	2.46341651162791	"White"	"male"	"fore"
49	"BFE"	"CPZ"	0.822604255813953	"Black"	"female"	"eyes"
49	"BFF"	"CPZ"	0.983316976744186	"Black"	"female"	"fore"
49	"BME"	"CPZ"	1.07738744186047	"Black"	"male"	"eyes"
49	"BMF"	"CPZ"	-0.261704930232558	"Black"	"male"	"fore"
49	"WFE"	"CPZ"	1.58149744186047	"White"	"female"	"eyes"
49	"WFF"	"CPZ"	1.1281	"White"	"female"	"fore"
49	"WME"	"CPZ"	3.3300288372093	"White"	"male"	"eyes"
49	"WMF"	"CPZ"	1.68035930232558	"White"	"male"	"fore"
51	"BFE"	"CPZ"	0.939277441860465	"Black"	"female"	"eyes"
51	"BFF"	"CPZ"	2.56355627906977	"Black"	"female"	"fore"
51	"BME"	"CPZ"	0.643169162790698	"Black"	"male"	"eyes"
51	"BMF"	"CPZ"	1.4388623255814	"Black"	"male"	"fore"
51	"WFE"	"CPZ"	0.638446813953488	"White"	"female"	"eyes"
51	"WFF"	"CPZ"	-0.159779627906977	"White"	"female"	"fore"
51	"WME"	"CPZ"	-0.128375488372093	"White"	"male"	"eyes"
51	"WMF"	"CPZ"	0.763306813953488	"White"	"male"	"fore"
52	"BFE"	"CPZ"	0.290475511627907	"Black"	"female"	"eyes"
52	"BFF"	"CPZ"	0.67974923255814	"Black"	"female"	"fore"
52	"BME"	"CPZ"	0.768758348837209	"Black"	"male"	"eyes"
52	"BMF"	"CPZ"	0.873086488372093	"Black"	"male"	"fore"
52	"WFE"	"CPZ"	-0.13650876744186	"White"	"female"	"eyes"
52	"WFF"	"CPZ"	0.377716093023256	"White"	"female"	"fore"
52	"WME"	"CPZ"	-0.342713976744186	"White"	"male"	"eyes"
52	"WMF"	"CPZ"	1.63442465116279	"White"	"male"	"fore"
53	"BFE"	"CPZ"	1.40600186046512	"Black"	"female"	"eyes"
53	"BFF"	"CPZ"	0.395204976744186	"Black"	"female"	"fore"
53	"BME"	"CPZ"	-0.670604813953488	"Black"	"male"	"eyes"
53	"BMF"	"CPZ"	-0.746569139534884	"Black"	"male"	"fore"
53	"WFE"	"CPZ"	-0.0247067139534884	"White"	"female"	"eyes"
53	"WFF"	"CPZ"	-0.502900697674419	"White"	"female"	"fore"
53	"WME"	"CPZ"	-1.10552372093023	"White"	"male"	"eyes"
53	"WMF"	"CPZ"	-1.58646674418605	"White"	"male"	"fore"
54	"BFE"	"CPZ"	-0.587316069767442	"Black"	"female"	"eyes"
54	"BFF"	"CPZ"	-0.301233930232558	"Black"	"female"	"fore"
54	"BME"	"CPZ"	-0.720078558139535	"Black"	"male"	"eyes"
54	"BMF"	"CPZ"	1.13327372093023	"Black"	"male"	"fore"
54	"WFE"	"CPZ"	0.352931	"White"	"female"	"eyes"
54	"WFF"	"CPZ"	1.72112930232558	"White"	"female"	"fore"
54	"WME"	"CPZ"	-0.248099069767442	"White"	"male"	"eyes"
