"Subject"	"Condition"	"Electrode"	"meanAmp_factor"	"Race"	"Gender"	"Fix"
59	"BFF"	"PZ"	2.05078333333333	"Black"	"female"	"fore"
59	"BME"	"PZ"	4.64090242424242	"Black"	"male"	"eyes"
59	"BMF"	"PZ"	3.19162484848485	"Black"	"male"	"fore"
59	"WFE"	"PZ"	2.86686181818182	"White"	"female"	"eyes"
59	"WFF"	"PZ"	1.70963818181818	"White"	"female"	"fore"
59	"WME"	"PZ"	3.61215060606061	"White"	"male"	"eyes"
59	"WMF"	"PZ"	3.22423212121212	"White"	"male"	"fore"
61	"BFE"	"PZ"	1.98949333333333	"Black"	"female"	"eyes"
61	"BFF"	"PZ"	2.13174757575758	"Black"	"female"	"fore"
61	"BME"	"PZ"	2.5210103030303	"Black"	"male"	"eyes"
61	"BMF"	"PZ"	2.19304363636364	"Black"	"male"	"fore"
61	"WFE"	"PZ"	2.6803503030303	"White"	"female"	"eyes"
61	"WFF"	"PZ"	2.34394454545455	"White"	"female"	"fore"
61	"WME"	"PZ"	2.31324606060606	"White"	"male"	"eyes"
61	"WMF"	"PZ"	1.14322212121212	"White"	"male"	"fore"
62	"BFE"	"PZ"	-0.731054242424242	"Black"	"female"	"eyes"
62	"BFF"	"PZ"	0.27919603030303	"Black"	"female"	"fore"
62	"BME"	"PZ"	-0.0180765636363636	"Black"	"male"	"eyes"
62	"BMF"	"PZ"	-1.35142606060606	"Black"	"male"	"fore"
62	"WFE"	"PZ"	-0.496050575757576	"White"	"female"	"eyes"
62	"WFF"	"PZ"	-1.15975454545455	"White"	"female"	"fore"
62	"WME"	"PZ"	-1.71430939393939	"White"	"male"	"eyes"
62	"WMF"	"PZ"	-1.50748606060606	"White"	"male"	"fore"
63	"BFE"	"PZ"	0.245752242424242	"Black"	"female"	"eyes"
63	"BFF"	"PZ"	-0.294119545454545	"Black"	"female"	"fore"
63	"BME"	"PZ"	-0.656792272727273	"Black"	"male"	"eyes"
63	"BMF"	"PZ"	-0.97642	"Black"	"male"	"fore"
63	"WFE"	"PZ"	-0.626398757575758	"White"	"female"	"eyes"
63	"WFF"	"PZ"	-0.553691696969697	"White"	"female"	"fore"
63	"WME"	"PZ"	-0.15373103030303	"White"	"male"	"eyes"
63	"WMF"	"PZ"	-0.139833333333333	"White"	"male"	"fore"
65	"BFE"	"PZ"	4.7229196969697	"Black"	"female"	"eyes"
65	"BFF"	"PZ"	2.62398909090909	"Black"	"female"	"fore"
65	"BME"	"PZ"	2.40997333333333	"Black"	"male"	"eyes"
65	"BMF"	"PZ"	2.31582363636364	"Black"	"male"	"fore"
65	"WFE"	"PZ"	5.22962515151515	"White"	"female"	"eyes"
65	"WFF"	"PZ"	2.28100242424242	"White"	"female"	"fore"
65	"WME"	"PZ"	3.31232575757576	"White"	"male"	"eyes"
65	"WMF"	"PZ"	2.33409757575758	"White"	"male"	"fore"
66	"BFE"	"PZ"	2.70300787878788	"Black"	"female"	"eyes"
66	"BFF"	"PZ"	-0.948700303030303	"Black"	"female"	"fore"
66	"BME"	"PZ"	1.06564060606061	"Black"	"male"	"eyes"
66	"BMF"	"PZ"	-0.310686818181818	"Black"	"male"	"fore"
66	"WFE"	"PZ"	1.92334242424242	"White"	"female"	"eyes"
66	"WFF"	"PZ"	-0.335596090909091	"White"	"female"	"fore"
66	"WME"	"PZ"	-0.826936757575758	"White"	"male"	"eyes"
66	"WMF"	"PZ"	-1.16374696969697	"White"	"male"	"fore"
1	"BFE"	"CZ"	1.53992575757576	"Black"	"female"	"eyes"
1	"BFF"	"CZ"	-1.12169090909091	"Black"	"female"	"fore"
1	"BME"	"CZ"	0.552977363636364	"Black"	"male"	"eyes"
1	"BMF"	"CZ"	0.191475060606061	"Black"	"male"	"fore"
1	"WFE"	"CZ"	-0.770630303030303	"White"	"female"	"eyes"
1	"WFF"	"CZ"	1.48548060606061	"White"	"female"	"fore"
1	"WME"	"CZ"	-0.689636333333333	"White"	"male"	"eyes"
1	"WMF"	"CZ"	0.386022848484848	"White"	"male"	"fore"
2	"BFE"	"CZ"	3.26879090909091	"Black"	"female"	"eyes"
2	"BFF"	"CZ"	2.95825	"Black"	"female"	"fore"
2	"BME"	"CZ"	4.79445727272727	"Black"	"male"	"eyes"
2	"BMF"	"CZ"	5.25918212121212	"Black"	"male"	"fore"
2	"WFE"	"CZ"	5.35434484848485	"White"	"female"	"eyes"
2	"WFF"	"CZ"	4.32588121212121	"White"	"female"	"fore"
2	"WME"	"CZ"	1.70855757575758	"White"	"male"	"eyes"
2	"WMF"	"CZ"	4.01491424242424	"White"	"male"	"fore"
3	"BFE"	"CZ"	4.42317666666667	"Black"	"female"	"eyes"
3	"BFF"	"CZ"	2.23288181818182	"Black"	"female"	"fore"
3	"BME"	"CZ"	3.70691484848485	"Black"	"male"	"eyes"
3	"BMF"	"CZ"	2.99889787878788	"Black"	"male"	"fore"
3	"WFE"	"CZ"	2.87759878787879	"White"	"female"	"eyes"
3	"WFF"	"CZ"	2.27111090909091	"White"	"female"	"fore"
3	"WME"	"CZ"	3.41007212121212	"White"	"male"	"eyes"
3	"WMF"	"CZ"	2.41210484848485	"White"	"male"	"fore"
5	"BFE"	"CZ"	1.27499242424242	"Black"	"female"	"eyes"
5	"BFF"	"CZ"	2.52199242424242	"Black"	"female"	"fore"
5	"BME"	"CZ"	2.62987515151515	"Black"	"male"	"eyes"
5	"BMF"	"CZ"	3.25711303030303	"Black"	"male"	"fore"
5	"WFE"	"CZ"	1.75805121212121	"White"	"female"	"eyes"
5	"WFF"	"CZ"	2.15037424242424	"White"	"female"	"fore"
5	"WME"	"CZ"	2.16241484848485	"White"	"male"	"eyes"
5	"WMF"	"CZ"	3.64549303030303	"White"	"male"	"fore"
7	"BFE"	"CZ"	1.1644803030303	"Black"	"female"	"eyes"
7	"BFF"	"CZ"	0.370359060606061	"Black"	"female"	"fore"
7	"BME"	"CZ"	1.51685909090909	"Black"	"male"	"eyes"
7	"BMF"	"CZ"	0.459860848484848	"Black"	"male"	"fore"
7	"WFE"	"CZ"	-0.939333939393939	"White"	"female"	"eyes"
7	"WFF"	"CZ"	-0.545154272727273	"White"	"female"	"fore"
7	"WME"	"CZ"	0.592450878787879	"White"	"male"	"eyes"
7	"WMF"	"CZ"	-0.825469878787879	"White"	"male"	"fore"
8	"BFE"	"CZ"	1.47940757575758	"Black"	"female"	"eyes"
8	"BFF"	"CZ"	1.32970303030303	"Black"	"female"	"fore"
8	"BME"	"CZ"	2.02926909090909	"Black"	"male"	"eyes"
8	"BMF"	"CZ"	0.993016363636364	"Black"	"male"	"fore"
8	"WFE"	"CZ"	0.280767515151515	"White"	"female"	"eyes"
8	"WFF"	"CZ"	-1.11112848484848	"White"	"female"	"fore"
8	"WME"	"CZ"	-0.121663272727273	"White"	"male"	"eyes"
8	"WMF"	"CZ"	1.44431484848485	"White"	"male"	"fore"
9	"BFE"	"CZ"	8.85989696969697	"Black"	"female"	"eyes"
9	"BFF"	"CZ"	3.33185515151515	"Black"	"female"	"fore"
9	"BME"	"CZ"	5.60065303030303	"Black"	"male"	"eyes"
9	"BMF"	"CZ"	6.47365848484849	"Black"	"male"	"fore"
9	"WFE"	"CZ"	8.0272696969697	"White"	"female"	"eyes"
9	"WFF"	"CZ"	1.50316303030303	"White"	"female"	"fore"
9	"WME"	"CZ"	7.58622878787879	"White"	"male"	"eyes"
9	"WMF"	"CZ"	3.66546484848485	"White"	"male"	"fore"
10	"BFE"	"CZ"	1.92227484848485	"Black"	"female"	"eyes"
10	"BFF"	"CZ"	1.83473181818182	"Black"	"female"	"fore"
10	"BME"	"CZ"	1.70172787878788	"Black"	"male"	"eyes"
10	"BMF"	"CZ"	1.59481454545455	"Black"	"male"	"fore"
10	"WFE"	"CZ"	1.96022909090909	"White"	"female"	"eyes"
10	"WFF"	"CZ"	0.964322121212121	"White"	"female"	"fore"
10	"WME"	"CZ"	2.08854848484848	"White"	"male"	"eyes"
10	"WMF"	"CZ"	1.44634121212121	"White"	"male"	"fore"
11	"BFE"	"CZ"	-1.28382545454545	"Black"	"female"	"eyes"
11	"BFF"	"CZ"	-2.10269757575758	"Black"	"female"	"fore"
11	"BME"	"CZ"	1.88454363636364	"Black"	"male"	"eyes"
11	"BMF"	"CZ"	-0.822327515151515	"Black"	"male"	"fore"
11	"WFE"	"CZ"	0.728229060606061	"White"	"female"	"eyes"
11	"WFF"	"CZ"	-1.21874121212121	"White"	"female"	"fore"
11	"WME"	"CZ"	1.20105393939394	"White"	"male"	"eyes"
11	"WMF"	"CZ"	-0.673133424242424	"White"	"male"	"fore"
12	"BFE"	"CZ"	4.42116666666667	"Black"	"female"	"eyes"
12	"BFF"	"CZ"	2.09625151515152	"Black"	"female"	"fore"
12	"BME"	"CZ"	5.23040878787879	"Black"	"male"	"eyes"
12	"BMF"	"CZ"	3.72529181818182	"Black"	"male"	"fore"
12	"WFE"	"CZ"	5.69043757575758	"White"	"female"	"eyes"
12	"WFF"	"CZ"	5.14082727272727	"White"	"female"	"fore"
12	"WME"	"CZ"	5.38857393939394	"White"	"male"	"eyes"
12	"WMF"	"CZ"	4.26645606060606	"White"	"male"	"fore"
13	"BFE"	"CZ"	5.23439181818182	"Black"	"female"	"eyes"
13	"BFF"	"CZ"	6.49585636363636	"Black"	"female"	"fore"
13	"BME"	"CZ"	4.65345090909091	"Black"	"male"	"eyes"
13	"BMF"	"CZ"	5.73460909090909	"Black"	"male"	"fore"
13	"WFE"	"CZ"	2.77512333333333	"White"	"female"	"eyes"
13	"WFF"	"CZ"	4.61300151515151	"White"	"female"	"fore"
13	"WME"	"CZ"	4.00370636363636	"White"	"male"	"eyes"
13	"WMF"	"CZ"	3.83033272727273	"White"	"male"	"fore"
14	"BFE"	"CZ"	4.12844	"Black"	"female"	"eyes"
14	"BFF"	"CZ"	3.20038272727273	"Black"	"female"	"fore"
14	"BME"	"CZ"	3.66201242424242	"Black"	"male"	"eyes"
14	"BMF"	"CZ"	2.76052090909091	"Black"	"male"	"fore"
14	"WFE"	"CZ"	1.94110181818182	"White"	"female"	"eyes"
14	"WFF"	"CZ"	0.830316	"White"	"female"	"fore"
14	"WME"	"CZ"	3.67166484848485	"White"	"male"	"eyes"
14	"WMF"	"CZ"	1.52607303030303	"White"	"male"	"fore"
15	"BFE"	"CZ"	1.62250848484848	"Black"	"female"	"eyes"
15	"BFF"	"CZ"	0.374196545454545	"Black"	"female"	"fore"
15	"BME"	"CZ"	4.77501787878788	"Black"	"male"	"eyes"
15	"BMF"	"CZ"	2.21110454545455	"Black"	"male"	"fore"
15	"WFE"	"CZ"	2.9468196969697	"White"	"female"	"eyes"
15	"WFF"	"CZ"	2.75537242424242	"White"	"female"	"fore"
15	"WME"	"CZ"	2.04435393939394	"White"	"male"	"eyes"
15	"WMF"	"CZ"	2.22901424242424	"White"	"male"	"fore"
16	"BFE"	"CZ"	-1.59634575757576	"Black"	"female"	"eyes"
16	"BFF"	"CZ"	-2.13075606060606	"Black"	"female"	"fore"
16	"BME"	"CZ"	1.71485515151515	"Black"	"male"	"eyes"
16	"BMF"	"CZ"	-2.58542090909091	"Black"	"male"	"fore"
16	"WFE"	"CZ"	-1.89399151515152	"White"	"female"	"eyes"
16	"WFF"	"CZ"	-1.34265303030303	"White"	"female"	"fore"
16	"WME"	"CZ"	-2.36072757575758	"White"	"male"	"eyes"
16	"WMF"	"CZ"	-1.37911757575758	"White"	"male"	"fore"
17	"BFE"	"CZ"	7.02831848484848	"Black"	"female"	"eyes"
17	"BFF"	"CZ"	2.49026606060606	"Black"	"female"	"fore"
17	"BME"	"CZ"	3.21401181818182	"Black"	"male"	"eyes"
17	"BMF"	"CZ"	0.0266310727272727	"Black"	"male"	"fore"
17	"WFE"	"CZ"	1.48370696969697	"White"	"female"	"eyes"
17	"WFF"	"CZ"	4.20277757575758	"White"	"female"	"fore"
17	"WME"	"CZ"	4.97782454545455	"White"	"male"	"eyes"
17	"WMF"	"CZ"	3.68808818181818	"White"	"male"	"fore"
19	"BFE"	"CZ"	-0.550644363636364	"Black"	"female"	"eyes"
19	"BFF"	"CZ"	-1.4647196969697	"Black"	"female"	"fore"
19	"BME"	"CZ"	0.345822090909091	"Black"	"male"	"eyes"
19	"BMF"	"CZ"	0.200275636363636	"Black"	"male"	"fore"
19	"WFE"	"CZ"	1.66141515151515	"White"	"female"	"eyes"
19	"WFF"	"CZ"	0.103696151515152	"White"	"female"	"fore"
19	"WME"	"CZ"	1.89050878787879	"White"	"male"	"eyes"
19	"WMF"	"CZ"	0.631591515151515	"White"	"male"	"fore"
20	"BFE"	"CZ"	7.10011090909091	"Black"	"female"	"eyes"
20	"BFF"	"CZ"	3.89300454545455	"Black"	"female"	"fore"
20	"BME"	"CZ"	4.95269606060606	"Black"	"male"	"eyes"
20	"BMF"	"CZ"	4.40742242424242	"Black"	"male"	"fore"
20	"WFE"	"CZ"	5.77717363636364	"White"	"female"	"eyes"
20	"WFF"	"CZ"	3.39602787878788	"White"	"female"	"fore"
20	"WME"	"CZ"	5.54430181818182	"White"	"male"	"eyes"
20	"WMF"	"CZ"	4.08491454545455	"White"	"male"	"fore"
21	"BFE"	"CZ"	0.542490818181818	"Black"	"female"	"eyes"
21	"BFF"	"CZ"	0.85775903030303	"Black"	"female"	"fore"
21	"BME"	"CZ"	2.37873121212121	"Black"	"male"	"eyes"
21	"BMF"	"CZ"	1.69241606060606	"Black"	"male"	"fore"
21	"WFE"	"CZ"	0.493863181818182	"White"	"female"	"eyes"
21	"WFF"	"CZ"	3.16062666666667	"White"	"female"	"fore"
21	"WME"	"CZ"	1.66078363636364	"White"	"male"	"eyes"
21	"WMF"	"CZ"	-0.141533393939394	"White"	"male"	"fore"
22	"BFE"	"CZ"	3.34365515151515	"Black"	"female"	"eyes"
22	"BFF"	"CZ"	2.00662666666667	"Black"	"female"	"fore"
22	"BME"	"CZ"	4.48858575757576	"Black"	"male"	"eyes"
22	"BMF"	"CZ"	1.42929606060606	"Black"	"male"	"fore"
22	"WFE"	"CZ"	3.60376545454545	"White"	"female"	"eyes"
22	"WFF"	"CZ"	2.72100333333333	"White"	"female"	"fore"
22	"WME"	"CZ"	2.84164878787879	"White"	"male"	"eyes"
22	"WMF"	"CZ"	2.24681181818182	"White"	"male"	"fore"
23	"BFE"	"CZ"	2.11136848484848	"Black"	"female"	"eyes"
23	"BFF"	"CZ"	1.96432121212121	"Black"	"female"	"fore"
23	"BME"	"CZ"	1.19737303030303	"Black"	"male"	"eyes"
23	"BMF"	"CZ"	2.78604939393939	"Black"	"male"	"fore"
23	"WFE"	"CZ"	1.85109212121212	"White"	"female"	"eyes"
23	"WFF"	"CZ"	3.77498	"White"	"female"	"fore"
23	"WME"	"CZ"	3.06829484848485	"White"	"male"	"eyes"
23	"WMF"	"CZ"	1.82455545454545	"White"	"male"	"fore"
24	"BFE"	"CZ"	3.12833636363636	"Black"	"female"	"eyes"
24	"BFF"	"CZ"	-0.209487060606061	"Black"	"female"	"fore"
24	"BME"	"CZ"	2.61322878787879	"Black"	"male"	"eyes"
24	"BMF"	"CZ"	2.95338303030303	"Black"	"male"	"fore"
24	"WFE"	"CZ"	5.44557393939394	"White"	"female"	"eyes"
24	"WFF"	"CZ"	1.8258003030303	"White"	"female"	"fore"
24	"WME"	"CZ"	2.52601696969697	"White"	"male"	"eyes"
24	"WMF"	"CZ"	1.82275333333333	"White"	"male"	"fore"
25	"BFE"	"CZ"	0.796071303030303	"Black"	"female"	"eyes"
25	"BFF"	"CZ"	0.433782121212121	"Black"	"female"	"fore"
25	"BME"	"CZ"	0.840964484848485	"Black"	"male"	"eyes"
25	"BMF"	"CZ"	-0.0451983	"Black"	"male"	"fore"
25	"WFE"	"CZ"	1.61565393939394	"White"	"female"	"eyes"
25	"WFF"	"CZ"	-0.319996212121212	"White"	"female"	"fore"
25	"WME"	"CZ"	0.847794090909091	"White"	"male"	"eyes"
25	"WMF"	"CZ"	0.743879333333333	"White"	"male"	"fore"
26	"BFE"	"CZ"	3.85583606060606	"Black"	"female"	"eyes"
26	"BFF"	"CZ"	1.29175757575758	"Black"	"female"	"fore"
26	"BME"	"CZ"	4.4575896969697	"Black"	"male"	"eyes"
26	"BMF"	"CZ"	2.4943796969697	"Black"	"male"	"fore"
26	"WFE"	"CZ"	2.80450666666667	"White"	"female"	"eyes"
26	"WFF"	"CZ"	3.29568424242424	"White"	"female"	"fore"
26	"WME"	"CZ"	4.43765878787879	"White"	"male"	"eyes"
26	"WMF"	"CZ"	3.97800545454545	"White"	"male"	"fore"
27	"BFE"	"CZ"	0.667239484848485	"Black"	"female"	"eyes"
27	"BFF"	"CZ"	-3.10111484848485	"Black"	"female"	"fore"
27	"BME"	"CZ"	2.20612333333333	"Black"	"male"	"eyes"
27	"BMF"	"CZ"	-0.428931939393939	"Black"	"male"	"fore"
27	"WFE"	"CZ"	0.151609666666667	"White"	"female"	"eyes"
27	"WFF"	"CZ"	0.162452090909091	"White"	"female"	"fore"
27	"WME"	"CZ"	0.705542060606061	"White"	"male"	"eyes"
27	"WMF"	"CZ"	-0.618834212121212	"White"	"male"	"fore"
28	"BFE"	"CZ"	-0.267498	"Black"	"female"	"eyes"
28	"BFF"	"CZ"	-3.15910090909091	"Black"	"female"	"fore"
28	"BME"	"CZ"	0.752273696969697	"Black"	"male"	"eyes"
28	"BMF"	"CZ"	0.378417878787879	"Black"	"male"	"fore"
28	"WFE"	"CZ"	-0.177589090909091	"White"	"female"	"eyes"
28	"WFF"	"CZ"	-1.32407818181818	"White"	"female"	"fore"
28	"WME"	"CZ"	-1.70500424242424	"White"	"male"	"eyes"
28	"WMF"	"CZ"	-1.68564757575758	"White"	"male"	"fore"
29	"BFE"	"CZ"	-0.211798818181818	"Black"	"female"	"eyes"
29	"BFF"	"CZ"	-0.142313212121212	"Black"	"female"	"fore"
29	"BME"	"CZ"	1.23383212121212	"Black"	"male"	"eyes"
29	"BMF"	"CZ"	-1.55850393939394	"Black"	"male"	"fore"
29	"WFE"	"CZ"	0.381111212121212	"White"	"female"	"eyes"
29	"WFF"	"CZ"	0.169999454545455	"White"	"female"	"fore"
29	"WME"	"CZ"	1.27297606060606	"White"	"male"	"eyes"
29	"WMF"	"CZ"	0.843921939393939	"White"	"male"	"fore"
30	"BFE"	"CZ"	0.715512181818182	"Black"	"female"	"eyes"
30	"BFF"	"CZ"	1.39775606060606	"Black"	"female"	"fore"
30	"BME"	"CZ"	2.8467303030303	"Black"	"male"	"eyes"
30	"BMF"	"CZ"	0.211559333333333	"Black"	"male"	"fore"
30	"WFE"	"CZ"	1.03641333333333	"White"	"female"	"eyes"
30	"WFF"	"CZ"	0.59275403030303	"White"	"female"	"fore"
30	"WME"	"CZ"	0.791254424242424	"White"	"male"	"eyes"
30	"WMF"	"CZ"	1.35131454545455	"White"	"male"	"fore"
31	"BFE"	"CZ"	2.96062424242424	"Black"	"female"	"eyes"
31	"BFF"	"CZ"	2.40873242424242	"Black"	"female"	"fore"
31	"BME"	"CZ"	2.4273396969697	"Black"	"male"	"eyes"
31	"BMF"	"CZ"	1.3966503030303	"Black"	"male"	"fore"
31	"WFE"	"CZ"	1.96629272727273	"White"	"female"	"eyes"
31	"WFF"	"CZ"	2.28741515151515	"White"	"female"	"fore"
31	"WME"	"CZ"	2.62238181818182	"White"	"male"	"eyes"
31	"WMF"	"CZ"	1.95274545454545	"White"	"male"	"fore"
33	"BFE"	"CZ"	1.54324727272727	"Black"	"female"	"eyes"
33	"BFF"	"CZ"	1.9066	"Black"	"female"	"fore"
33	"BME"	"CZ"	4.28604939393939	"Black"	"male"	"eyes"
33	"BMF"	"CZ"	3.88015242424242	"Black"	"male"	"fore"
33	"WFE"	"CZ"	3.95469151515152	"White"	"female"	"eyes"
33	"WFF"	"CZ"	2.50889515151515	"White"	"female"	"fore"
33	"WME"	"CZ"	4.61122484848485	"White"	"male"	"eyes"
33	"WMF"	"CZ"	3.34164818181818	"White"	"male"	"fore"
34	"BFE"	"CZ"	1.04932272727273	"Black"	"female"	"eyes"
34	"BFF"	"CZ"	-0.0805519303030303	"Black"	"female"	"fore"
34	"BME"	"CZ"	1.19272212121212	"Black"	"male"	"eyes"
34	"BMF"	"CZ"	0.520438	"Black"	"male"	"fore"
34	"WFE"	"CZ"	1.52887939393939	"White"	"female"	"eyes"
34	"WFF"	"CZ"	-0.256198878787879	"White"	"female"	"fore"
34	"WME"	"CZ"	0.0928701515151515	"White"	"male"	"eyes"
34	"WMF"	"CZ"	0.90750303030303	"White"	"male"	"fore"
35	"BFE"	"CZ"	4.14190818181818	"Black"	"female"	"eyes"
35	"BFF"	"CZ"	6.21346787878788	"Black"	"female"	"fore"
35	"BME"	"CZ"	6.65048909090909	"Black"	"male"	"eyes"
35	"BMF"	"CZ"	6.00450848484848	"Black"	"male"	"fore"
35	"WFE"	"CZ"	5.96686666666667	"White"	"female"	"eyes"
35	"WFF"	"CZ"	5.52504060606061	"White"	"female"	"fore"
35	"WME"	"CZ"	4.97865424242424	"White"	"male"	"eyes"
35	"WMF"	"CZ"	5.93279181818182	"White"	"male"	"fore"
36	"BFE"	"CZ"	0.796655151515152	"Black"	"female"	"eyes"
36	"BFF"	"CZ"	2.6405703030303	"Black"	"female"	"fore"
36	"BME"	"CZ"	2.19388636363636	"Black"	"male"	"eyes"
36	"BMF"	"CZ"	0.419301272727273	"Black"	"male"	"fore"
36	"WFE"	"CZ"	1.72839515151515	"White"	"female"	"eyes"
36	"WFF"	"CZ"	1.22974696969697	"White"	"female"	"fore"
36	"WME"	"CZ"	1.61048818181818	"White"	"male"	"eyes"
36	"WMF"	"CZ"	-0.358399606060606	"White"	"male"	"fore"
37	"BFE"	"CZ"	5.60845666666667	"Black"	"female"	"eyes"
37	"BFF"	"CZ"	3.54097909090909	"Black"	"female"	"fore"
37	"BME"	"CZ"	5.13954575757576	"Black"	"male"	"eyes"
37	"BMF"	"CZ"	5.9058596969697	"Black"	"male"	"fore"
37	"WFE"	"CZ"	5.13628484848485	"White"	"female"	"eyes"
37	"WFF"	"CZ"	4.51920606060606	"White"	"female"	"fore"
37	"WME"	"CZ"	6.20751121212121	"White"	"male"	"eyes"
37	"WMF"	"CZ"	5.04002787878788	"White"	"male"	"fore"
38	"BFE"	"CZ"	-0.931083939393939	"Black"	"female"	"eyes"
38	"BFF"	"CZ"	0.140048303030303	"Black"	"female"	"fore"
38	"BME"	"CZ"	1.05521818181818	"Black"	"male"	"eyes"
38	"BMF"	"CZ"	0.294675	"Black"	"male"	"fore"
38	"WFE"	"CZ"	0.908566666666667	"White"	"female"	"eyes"
38	"WFF"	"CZ"	-1.18600818181818	"White"	"female"	"fore"
38	"WME"	"CZ"	3.83029848484848	"White"	"male"	"eyes"
38	"WMF"	"CZ"	0.0894556666666667	"White"	"male"	"fore"
39	"BFE"	"CZ"	-0.129594545454545	"Black"	"female"	"eyes"
39	"BFF"	"CZ"	-0.0723408181818182	"Black"	"female"	"fore"
39	"BME"	"CZ"	1.03649272727273	"Black"	"male"	"eyes"
39	"BMF"	"CZ"	1.6113396969697	"Black"	"male"	"fore"
39	"WFE"	"CZ"	-0.944902424242424	"White"	"female"	"eyes"
39	"WFF"	"CZ"	0.108457484848485	"White"	"female"	"fore"
39	"WME"	"CZ"	1.40699424242424	"White"	"male"	"eyes"
39	"WMF"	"CZ"	1.16482151515152	"White"	"male"	"fore"
40	"BFE"	"CZ"	3.94774727272727	"Black"	"female"	"eyes"
40	"BFF"	"CZ"	3.02659818181818	"Black"	"female"	"fore"
40	"BME"	"CZ"	5.83451363636364	"Black"	"male"	"eyes"
40	"BMF"	"CZ"	3.59023909090909	"Black"	"male"	"fore"
40	"WFE"	"CZ"	3.4277	"White"	"female"	"eyes"
40	"WFF"	"CZ"	3.04504303030303	"White"	"female"	"fore"
40	"WME"	"CZ"	3.40766787878788	"White"	"male"	"eyes"
40	"WMF"	"CZ"	4.47245909090909	"White"	"male"	"fore"
41	"BFE"	"CZ"	4.65662242424242	"Black"	"female"	"eyes"
41	"BFF"	"CZ"	2.86994484848485	"Black"	"female"	"fore"
41	"BME"	"CZ"	6.29574575757576	"Black"	"male"	"eyes"
41	"BMF"	"CZ"	2.77733606060606	"Black"	"male"	"fore"
41	"WFE"	"CZ"	6.28792151515152	"White"	"female"	"eyes"
41	"WFF"	"CZ"	2.99537666666667	"White"	"female"	"fore"
41	"WME"	"CZ"	5.56126696969697	"White"	"male"	"eyes"
41	"WMF"	"CZ"	5.82070242424242	"White"	"male"	"fore"
43	"BFE"	"CZ"	0.468219363636364	"Black"	"female"	"eyes"
43	"BFF"	"CZ"	0.0938113636363636	"Black"	"female"	"fore"
43	"BME"	"CZ"	1.36112121212121	"Black"	"male"	"eyes"
43	"BMF"	"CZ"	-0.128349454545455	"Black"	"male"	"fore"
43	"WFE"	"CZ"	-0.169777363636364	"White"	"female"	"eyes"
43	"WFF"	"CZ"	0.537083393939394	"White"	"female"	"fore"
43	"WME"	"CZ"	1.50718727272727	"White"	"male"	"eyes"
43	"WMF"	"CZ"	0.628425757575758	"White"	"male"	"fore"
44	"BFE"	"CZ"	-0.328495878787879	"Black"	"female"	"eyes"
44	"BFF"	"CZ"	-0.19584103030303	"Black"	"female"	"fore"
44	"BME"	"CZ"	-1.18658	"Black"	"male"	"eyes"
44	"BMF"	"CZ"	-1.16171303030303	"Black"	"male"	"fore"
44	"WFE"	"CZ"	-0.342873636363636	"White"	"female"	"eyes"
44	"WFF"	"CZ"	-0.175230090909091	"White"	"female"	"fore"
44	"WME"	"CZ"	0.359113212121212	"White"	"male"	"eyes"
44	"WMF"	"CZ"	2.67712606060606	"White"	"male"	"fore"
45	"BFE"	"CZ"	0.401333181818182	"Black"	"female"	"eyes"
45	"BFF"	"CZ"	1.41333393939394	"Black"	"female"	"fore"
45	"BME"	"CZ"	-0.515008757575758	"Black"	"male"	"eyes"
45	"BMF"	"CZ"	0.0525101909090909	"Black"	"male"	"fore"
45	"WFE"	"CZ"	0.92958	"White"	"female"	"eyes"
45	"WFF"	"CZ"	1.64708909090909	"White"	"female"	"fore"
45	"WME"	"CZ"	0.843208272727273	"White"	"male"	"eyes"
45	"WMF"	"CZ"	1.61931272727273	"White"	"male"	"fore"
47	"BFE"	"CZ"	4.34374393939394	"Black"	"female"	"eyes"
47	"BFF"	"CZ"	2.2691403030303	"Black"	"female"	"fore"
47	"BME"	"CZ"	3.70757393939394	"Black"	"male"	"eyes"
47	"BMF"	"CZ"	1.59006333333333	"Black"	"male"	"fore"
47	"WFE"	"CZ"	2.80716090909091	"White"	"female"	"eyes"
47	"WFF"	"CZ"	2.29790484848485	"White"	"female"	"fore"
47	"WME"	"CZ"	2.90031212121212	"White"	"male"	"eyes"
47	"WMF"	"CZ"	3.76090454545455	"White"	"male"	"fore"
48	"BFE"	"CZ"	5.1326303030303	"Black"	"female"	"eyes"
48	"BFF"	"CZ"	2.42243636363636	"Black"	"female"	"fore"
48	"BME"	"CZ"	5.76028848484848	"Black"	"male"	"eyes"
48	"BMF"	"CZ"	4.18633121212121	"Black"	"male"	"fore"
48	"WFE"	"CZ"	5.39396181818182	"White"	"female"	"eyes"
48	"WFF"	"CZ"	5.43034515151515	"White"	"female"	"fore"
48	"WME"	"CZ"	5.12175363636364	"White"	"male"	"eyes"
48	"WMF"	"CZ"	4.46374	"White"	"male"	"fore"
49	"BFE"	"CZ"	-1.46226090909091	"Black"	"female"	"eyes"
49	"BFF"	"CZ"	1.53656636363636	"Black"	"female"	"fore"
49	"BME"	"CZ"	0.272515181818182	"Black"	"male"	"eyes"
49	"BMF"	"CZ"	2.08960848484849	"Black"	"male"	"fore"
49	"WFE"	"CZ"	-0.787729242424242	"White"	"female"	"eyes"
49	"WFF"	"CZ"	-0.397292787878788	"White"	"female"	"fore"
