"Subject"	"Condition"	"Electrode"	"meanAmp_factor"	"Race"	"Gender"	"Fix"
5	"WFF"	"POZ"	1.32361258064516	"White"	"female"	"fore"
5	"WME"	"POZ"	-2.82541741935484	"White"	"male"	"eyes"
5	"WMF"	"POZ"	0.881043225806452	"White"	"male"	"fore"
7	"BFE"	"POZ"	-0.772579677419355	"Black"	"female"	"eyes"
7	"BFF"	"POZ"	1.55927709677419	"Black"	"female"	"fore"
7	"BME"	"POZ"	0.170196064516129	"Black"	"male"	"eyes"
7	"BMF"	"POZ"	1.40343225806452	"Black"	"male"	"fore"
7	"WFE"	"POZ"	-3.16601258064516	"White"	"female"	"eyes"
7	"WFF"	"POZ"	-1.02818935483871	"White"	"female"	"fore"
7	"WME"	"POZ"	4.08049387096774	"White"	"male"	"eyes"
7	"WMF"	"POZ"	0.131255193548387	"White"	"male"	"fore"
8	"BFE"	"POZ"	-2.57701	"Black"	"female"	"eyes"
8	"BFF"	"POZ"	-2.19465322580645	"Black"	"female"	"fore"
8	"BME"	"POZ"	-2.97399612903226	"Black"	"male"	"eyes"
8	"BMF"	"POZ"	-2.37158967741936	"Black"	"male"	"fore"
8	"WFE"	"POZ"	-3.21687580645161	"White"	"female"	"eyes"
8	"WFF"	"POZ"	-3.48704419354839	"White"	"female"	"fore"
8	"WME"	"POZ"	-3.00704838709677	"White"	"male"	"eyes"
8	"WMF"	"POZ"	-2.14960709677419	"White"	"male"	"fore"
9	"BFE"	"POZ"	-4.76171290322581	"Black"	"female"	"eyes"
9	"BFF"	"POZ"	-4.3548	"Black"	"female"	"fore"
9	"BME"	"POZ"	-6.60124838709677	"Black"	"male"	"eyes"
9	"BMF"	"POZ"	-2.90344967741936	"Black"	"male"	"fore"
9	"WFE"	"POZ"	-1.72626838709677	"White"	"female"	"eyes"
9	"WFF"	"POZ"	-3.48039548387097	"White"	"female"	"fore"
9	"WME"	"POZ"	-6.09347419354839	"White"	"male"	"eyes"
9	"WMF"	"POZ"	-5.54966774193548	"White"	"male"	"fore"
10	"BFE"	"POZ"	1.30189806451613	"Black"	"female"	"eyes"
10	"BFF"	"POZ"	2.30419612903226	"Black"	"female"	"fore"
10	"BME"	"POZ"	2.37271225806452	"Black"	"male"	"eyes"
10	"BMF"	"POZ"	3.68686	"Black"	"male"	"fore"
10	"WFE"	"POZ"	1.80339774193548	"White"	"female"	"eyes"
10	"WFF"	"POZ"	1.78834419354839	"White"	"female"	"fore"
10	"WME"	"POZ"	1.61028451612903	"White"	"male"	"eyes"
10	"WMF"	"POZ"	3.57304903225806	"White"	"male"	"fore"
11	"BFE"	"POZ"	-0.682139032258064	"Black"	"female"	"eyes"
11	"BFF"	"POZ"	-0.00547429032258065	"Black"	"female"	"fore"
11	"BME"	"POZ"	-0.75439	"Black"	"male"	"eyes"
11	"BMF"	"POZ"	1.15447612903226	"Black"	"male"	"fore"
11	"WFE"	"POZ"	0.18031435483871	"White"	"female"	"eyes"
11	"WFF"	"POZ"	0.388944161290323	"White"	"female"	"fore"
11	"WME"	"POZ"	0.327908935483871	"White"	"male"	"eyes"
11	"WMF"	"POZ"	0.308463580645161	"White"	"male"	"fore"
12	"BFE"	"POZ"	4.15322709677419	"Black"	"female"	"eyes"
12	"BFF"	"POZ"	6.3762935483871	"Black"	"female"	"fore"
12	"BME"	"POZ"	1.41785419354839	"Black"	"male"	"eyes"
12	"BMF"	"POZ"	9.35106451612903	"Black"	"male"	"fore"
12	"WFE"	"POZ"	0.998682580645161	"White"	"female"	"eyes"
12	"WFF"	"POZ"	8.81783225806452	"White"	"female"	"fore"
12	"WME"	"POZ"	6.37380322580645	"White"	"male"	"eyes"
12	"WMF"	"POZ"	7.35232580645161	"White"	"male"	"fore"
13	"BFE"	"POZ"	-2.50691516129032	"Black"	"female"	"eyes"
13	"BFF"	"POZ"	1.48869483870968	"Black"	"female"	"fore"
13	"BME"	"POZ"	-1.87310935483871	"Black"	"male"	"eyes"
13	"BMF"	"POZ"	2.46083903225806	"Black"	"male"	"fore"
13	"WFE"	"POZ"	-2.23005096774194	"White"	"female"	"eyes"
13	"WFF"	"POZ"	-2.38574	"White"	"female"	"fore"
13	"WME"	"POZ"	-4.16856870967742	"White"	"male"	"eyes"
13	"WMF"	"POZ"	-3.11156677419355	"White"	"male"	"fore"
14	"BFE"	"POZ"	-2.27149322580645	"Black"	"female"	"eyes"
14	"BFF"	"POZ"	-2.81242677419355	"Black"	"female"	"fore"
14	"BME"	"POZ"	-6.03954516129032	"Black"	"male"	"eyes"
14	"BMF"	"POZ"	-2.47738129032258	"Black"	"male"	"fore"
14	"WFE"	"POZ"	-4.90302258064516	"White"	"female"	"eyes"
14	"WFF"	"POZ"	-1.31615451612903	"White"	"female"	"fore"
14	"WME"	"POZ"	-4.61726451612903	"White"	"male"	"eyes"
14	"WMF"	"POZ"	-3.44160290322581	"White"	"male"	"fore"
15	"BFE"	"POZ"	0.963316774193548	"Black"	"female"	"eyes"
15	"BFF"	"POZ"	3.1725664516129	"Black"	"female"	"fore"
15	"BME"	"POZ"	0.772786129032258	"Black"	"male"	"eyes"
15	"BMF"	"POZ"	0.29825064516129	"Black"	"male"	"fore"
15	"WFE"	"POZ"	1.63036516129032	"White"	"female"	"eyes"
15	"WFF"	"POZ"	2.00490225806452	"White"	"female"	"fore"
15	"WME"	"POZ"	1.57542290322581	"White"	"male"	"eyes"
15	"WMF"	"POZ"	1.84333290322581	"White"	"male"	"fore"
16	"BFE"	"POZ"	-5.31428387096774	"Black"	"female"	"eyes"
16	"BFF"	"POZ"	-0.0151687322580645	"Black"	"female"	"fore"
16	"BME"	"POZ"	-4.45345161290323	"Black"	"male"	"eyes"
16	"BMF"	"POZ"	-1.65251548387097	"Black"	"male"	"fore"
16	"WFE"	"POZ"	-4.60362580645161	"White"	"female"	"eyes"
16	"WFF"	"POZ"	-1.57603709677419	"White"	"female"	"fore"
16	"WME"	"POZ"	-3.9956564516129	"White"	"male"	"eyes"
16	"WMF"	"POZ"	-1.45833	"White"	"male"	"fore"
17	"BFE"	"POZ"	0.102816096774194	"Black"	"female"	"eyes"
17	"BFF"	"POZ"	-1.70494580645161	"Black"	"female"	"fore"
17	"BME"	"POZ"	-0.185745387096774	"Black"	"male"	"eyes"
17	"BMF"	"POZ"	1.34052580645161	"Black"	"male"	"fore"
17	"WFE"	"POZ"	-1.77895806451613	"White"	"female"	"eyes"
17	"WFF"	"POZ"	0.818739032258065	"White"	"female"	"fore"
17	"WME"	"POZ"	-2.23092096774194	"White"	"male"	"eyes"
17	"WMF"	"POZ"	-2.34228774193548	"White"	"male"	"fore"
19	"BFE"	"POZ"	-2.09764548387097	"Black"	"female"	"eyes"
19	"BFF"	"POZ"	0.218030838709677	"Black"	"female"	"fore"
19	"BME"	"POZ"	-1.7148235483871	"Black"	"male"	"eyes"
19	"BMF"	"POZ"	-2.85811548387097	"Black"	"male"	"fore"
19	"WFE"	"POZ"	-1.92994129032258	"White"	"female"	"eyes"
19	"WFF"	"POZ"	-3.96057870967742	"White"	"female"	"fore"
19	"WME"	"POZ"	-2.34025451612903	"White"	"male"	"eyes"
19	"WMF"	"POZ"	0.866106129032258	"White"	"male"	"fore"
20	"BFE"	"POZ"	2.84779129032258	"Black"	"female"	"eyes"
20	"BFF"	"POZ"	1.9087064516129	"Black"	"female"	"fore"
20	"BME"	"POZ"	1.53127806451613	"Black"	"male"	"eyes"
20	"BMF"	"POZ"	1.51919096774194	"Black"	"male"	"fore"
20	"WFE"	"POZ"	3.15251096774194	"White"	"female"	"eyes"
20	"WFF"	"POZ"	2.42163064516129	"White"	"female"	"fore"
20	"WME"	"POZ"	2.50274129032258	"White"	"male"	"eyes"
20	"WMF"	"POZ"	1.90679096774194	"White"	"male"	"fore"
21	"BFE"	"POZ"	-0.50521	"Black"	"female"	"eyes"
21	"BFF"	"POZ"	-0.618873225806452	"Black"	"female"	"fore"
21	"BME"	"POZ"	-1.07960838709677	"Black"	"male"	"eyes"
21	"BMF"	"POZ"	-2.2320835483871	"Black"	"male"	"fore"
21	"WFE"	"POZ"	-2.24224548387097	"White"	"female"	"eyes"
21	"WFF"	"POZ"	0.206296	"White"	"female"	"fore"
21	"WME"	"POZ"	0.0779137419354839	"White"	"male"	"eyes"
21	"WMF"	"POZ"	-2.21833	"White"	"male"	"fore"
22	"BFE"	"POZ"	2.03022548387097	"Black"	"female"	"eyes"
22	"BFF"	"POZ"	0.946080322580645	"Black"	"female"	"fore"
22	"BME"	"POZ"	1.34991451612903	"Black"	"male"	"eyes"
22	"BMF"	"POZ"	1.55862064516129	"Black"	"male"	"fore"
22	"WFE"	"POZ"	1.4080964516129	"White"	"female"	"eyes"
22	"WFF"	"POZ"	1.72022806451613	"White"	"female"	"fore"
22	"WME"	"POZ"	0.224256838709677	"White"	"male"	"eyes"
22	"WMF"	"POZ"	1.48930483870968	"White"	"male"	"fore"
23	"BFE"	"POZ"	-0.38837535483871	"Black"	"female"	"eyes"
23	"BFF"	"POZ"	1.24326580645161	"Black"	"female"	"fore"
23	"BME"	"POZ"	-1.84647161290323	"Black"	"male"	"eyes"
23	"BMF"	"POZ"	1.07762032258065	"Black"	"male"	"fore"
23	"WFE"	"POZ"	1.44311935483871	"White"	"female"	"eyes"
23	"WFF"	"POZ"	2.76157709677419	"White"	"female"	"fore"
23	"WME"	"POZ"	1.72778548387097	"White"	"male"	"eyes"
23	"WMF"	"POZ"	1.68473225806452	"White"	"male"	"fore"
24	"BFE"	"POZ"	-3.18497580645161	"Black"	"female"	"eyes"
24	"BFF"	"POZ"	-5.17975806451613	"Black"	"female"	"fore"
24	"BME"	"POZ"	-5.43838387096774	"Black"	"male"	"eyes"
24	"BMF"	"POZ"	-4.1638135483871	"Black"	"male"	"fore"
24	"WFE"	"POZ"	-2.09185419354839	"White"	"female"	"eyes"
24	"WFF"	"POZ"	-2.56952806451613	"White"	"female"	"fore"
24	"WME"	"POZ"	-2.30706225806452	"White"	"male"	"eyes"
24	"WMF"	"POZ"	-2.91233129032258	"White"	"male"	"fore"
25	"BFE"	"POZ"	-2.26858	"Black"	"female"	"eyes"
25	"BFF"	"POZ"	-0.447150322580645	"Black"	"female"	"fore"
25	"BME"	"POZ"	-3.54604612903226	"Black"	"male"	"eyes"
25	"BMF"	"POZ"	-2.26834516129032	"Black"	"male"	"fore"
25	"WFE"	"POZ"	-4.70432580645161	"White"	"female"	"eyes"
25	"WFF"	"POZ"	-2.02646677419355	"White"	"female"	"fore"
25	"WME"	"POZ"	-2.84962161290323	"White"	"male"	"eyes"
25	"WMF"	"POZ"	-0.395285903225806	"White"	"male"	"fore"
26	"BFE"	"POZ"	2.10398064516129	"Black"	"female"	"eyes"
26	"BFF"	"POZ"	2.61868580645161	"Black"	"female"	"fore"
26	"BME"	"POZ"	0.456721612903226	"Black"	"male"	"eyes"
26	"BMF"	"POZ"	3.78762096774194	"Black"	"male"	"fore"
26	"WFE"	"POZ"	0.311878967741935	"White"	"female"	"eyes"
26	"WFF"	"POZ"	3.11911774193548	"White"	"female"	"fore"
26	"WME"	"POZ"	4.36639032258064	"White"	"male"	"eyes"
26	"WMF"	"POZ"	3.95865774193548	"White"	"male"	"fore"
27	"BFE"	"POZ"	-2.97210580645161	"Black"	"female"	"eyes"
27	"BFF"	"POZ"	-1.39971161290323	"Black"	"female"	"fore"
27	"BME"	"POZ"	-4.30223870967742	"Black"	"male"	"eyes"
27	"BMF"	"POZ"	-2.44332516129032	"Black"	"male"	"fore"
27	"WFE"	"POZ"	1.03609096774194	"White"	"female"	"eyes"
27	"WFF"	"POZ"	-0.877053225806452	"White"	"female"	"fore"
27	"WME"	"POZ"	-3.27912870967742	"White"	"male"	"eyes"
27	"WMF"	"POZ"	-1.83026483870968	"White"	"male"	"fore"
28	"BFE"	"POZ"	-0.837848387096774	"Black"	"female"	"eyes"
28	"BFF"	"POZ"	-2.64065838709677	"Black"	"female"	"fore"
28	"BME"	"POZ"	-0.415014225806452	"Black"	"male"	"eyes"
28	"BMF"	"POZ"	-0.794476129032258	"Black"	"male"	"fore"
28	"WFE"	"POZ"	-0.852593225806452	"White"	"female"	"eyes"
28	"WFF"	"POZ"	-2.85898806451613	"White"	"female"	"fore"
28	"WME"	"POZ"	-0.703121612903226	"White"	"male"	"eyes"
28	"WMF"	"POZ"	-1.34810193548387	"White"	"male"	"fore"
29	"BFE"	"POZ"	1.18875096774194	"Black"	"female"	"eyes"
29	"BFF"	"POZ"	2.95097612903226	"Black"	"female"	"fore"
29	"BME"	"POZ"	2.39752741935484	"Black"	"male"	"eyes"
29	"BMF"	"POZ"	0.777865483870968	"Black"	"male"	"fore"
29	"WFE"	"POZ"	2.15225258064516	"White"	"female"	"eyes"
29	"WFF"	"POZ"	3.51812129032258	"White"	"female"	"fore"
29	"WME"	"POZ"	1.83719258064516	"White"	"male"	"eyes"
29	"WMF"	"POZ"	3.02012322580645	"White"	"male"	"fore"
30	"BFE"	"POZ"	-3.64829806451613	"Black"	"female"	"eyes"
30	"BFF"	"POZ"	-0.298042709677419	"Black"	"female"	"fore"
30	"BME"	"POZ"	-3.12638677419355	"Black"	"male"	"eyes"
30	"BMF"	"POZ"	-3.58226709677419	"Black"	"male"	"fore"
30	"WFE"	"POZ"	-2.8144664516129	"White"	"female"	"eyes"
30	"WFF"	"POZ"	-0.913335483870968	"White"	"female"	"fore"
30	"WME"	"POZ"	-3.27716709677419	"White"	"male"	"eyes"
30	"WMF"	"POZ"	-0.226226258064516	"White"	"male"	"fore"
31	"BFE"	"POZ"	-0.0481252258064516	"Black"	"female"	"eyes"
31	"BFF"	"POZ"	0.764866451612903	"Black"	"female"	"fore"
31	"BME"	"POZ"	-0.881072258064516	"Black"	"male"	"eyes"
31	"BMF"	"POZ"	0.950141935483871	"Black"	"male"	"fore"
31	"WFE"	"POZ"	-0.140617677419355	"White"	"female"	"eyes"
31	"WFF"	"POZ"	-0.281531838709677	"White"	"female"	"fore"
31	"WME"	"POZ"	-0.402530935483871	"White"	"male"	"eyes"
31	"WMF"	"POZ"	-0.243125870967742	"White"	"male"	"fore"
33	"BFE"	"POZ"	0.532651290322581	"Black"	"female"	"eyes"
33	"BFF"	"POZ"	0.106493870967742	"Black"	"female"	"fore"
33	"BME"	"POZ"	-0.0245767	"Black"	"male"	"eyes"
33	"BMF"	"POZ"	0.538267741935484	"Black"	"male"	"fore"
33	"WFE"	"POZ"	4.11109290322581	"White"	"female"	"eyes"
33	"WFF"	"POZ"	-0.298418774193548	"White"	"female"	"fore"
33	"WME"	"POZ"	1.52096741935484	"White"	"male"	"eyes"
33	"WMF"	"POZ"	-0.978998387096774	"White"	"male"	"fore"
34	"BFE"	"POZ"	-4.64336451612903	"Black"	"female"	"eyes"
34	"BFF"	"POZ"	-1.85278193548387	"Black"	"female"	"fore"
34	"BME"	"POZ"	-2.48633032258065	"Black"	"male"	"eyes"
34	"BMF"	"POZ"	-1.99316741935484	"Black"	"male"	"fore"
34	"WFE"	"POZ"	-3.46677870967742	"White"	"female"	"eyes"
34	"WFF"	"POZ"	-3.87038451612903	"White"	"female"	"fore"
34	"WME"	"POZ"	-3.96091032258065	"White"	"male"	"eyes"
34	"WMF"	"POZ"	-1.28810161290323	"White"	"male"	"fore"
35	"BFE"	"POZ"	0.939467741935484	"Black"	"female"	"eyes"
35	"BFF"	"POZ"	-0.266994677419355	"Black"	"female"	"fore"
35	"BME"	"POZ"	-1.54795709677419	"Black"	"male"	"eyes"
35	"BMF"	"POZ"	-1.45102935483871	"Black"	"male"	"fore"
35	"WFE"	"POZ"	-1.77373	"White"	"female"	"eyes"
35	"WFF"	"POZ"	1.47287451612903	"White"	"female"	"fore"
35	"WME"	"POZ"	-0.940755483870968	"White"	"male"	"eyes"
35	"WMF"	"POZ"	-3.33649709677419	"White"	"male"	"fore"
36	"BFE"	"POZ"	-0.665326451612903	"Black"	"female"	"eyes"
36	"BFF"	"POZ"	1.27431548387097	"Black"	"female"	"fore"
36	"BME"	"POZ"	-0.0481253548387097	"Black"	"male"	"eyes"
36	"BMF"	"POZ"	-0.644638064516129	"Black"	"male"	"fore"
36	"WFE"	"POZ"	0.474922258064516	"White"	"female"	"eyes"
36	"WFF"	"POZ"	-0.295768870967742	"White"	"female"	"fore"
36	"WME"	"POZ"	-0.231302580645161	"White"	"male"	"eyes"
36	"WMF"	"POZ"	-0.341589903225806	"White"	"male"	"fore"
37	"BFE"	"POZ"	-1.19618225806452	"Black"	"female"	"eyes"
37	"BFF"	"POZ"	-0.995508709677419	"Black"	"female"	"fore"
37	"BME"	"POZ"	-0.338184967741935	"Black"	"male"	"eyes"
37	"BMF"	"POZ"	0.73817935483871	"Black"	"male"	"fore"
37	"WFE"	"POZ"	0.278367516129032	"White"	"female"	"eyes"
37	"WFF"	"POZ"	1.16553193548387	"White"	"female"	"fore"
37	"WME"	"POZ"	-1.50374677419355	"White"	"male"	"eyes"
37	"WMF"	"POZ"	-0.955847096774194	"White"	"male"	"fore"
38	"BFE"	"POZ"	-1.16625967741935	"Black"	"female"	"eyes"
38	"BFF"	"POZ"	-1.05784290322581	"Black"	"female"	"fore"
38	"BME"	"POZ"	-1.84186870967742	"Black"	"male"	"eyes"
38	"BMF"	"POZ"	-1.69118290322581	"Black"	"male"	"fore"
38	"WFE"	"POZ"	-0.418467096774194	"White"	"female"	"eyes"
38	"WFF"	"POZ"	-1.47470161290323	"White"	"female"	"fore"
38	"WME"	"POZ"	0.591466129032258	"White"	"male"	"eyes"
38	"WMF"	"POZ"	-1.58749064516129	"White"	"male"	"fore"
39	"BFE"	"POZ"	2.11672709677419	"Black"	"female"	"eyes"
39	"BFF"	"POZ"	-0.129854451612903	"Black"	"female"	"fore"
39	"BME"	"POZ"	0.874641935483871	"Black"	"male"	"eyes"
39	"BMF"	"POZ"	-0.663270967741936	"Black"	"male"	"fore"
39	"WFE"	"POZ"	-0.896187419354839	"White"	"female"	"eyes"
39	"WFF"	"POZ"	0.318103612903226	"White"	"female"	"fore"
39	"WME"	"POZ"	-0.0882488387096774	"White"	"male"	"eyes"
39	"WMF"	"POZ"	1.45464096774194	"White"	"male"	"fore"
40	"BFE"	"POZ"	-2.63810483870968	"Black"	"female"	"eyes"
40	"BFF"	"POZ"	-1.50149580645161	"Black"	"female"	"fore"
40	"BME"	"POZ"	-2.65526419354839	"Black"	"male"	"eyes"
40	"BMF"	"POZ"	0.0151611129032258	"Black"	"male"	"fore"
40	"WFE"	"POZ"	-2.74321677419355	"White"	"female"	"eyes"
40	"WFF"	"POZ"	0.163377806451613	"White"	"female"	"fore"
40	"WME"	"POZ"	-3.87403806451613	"White"	"male"	"eyes"
40	"WMF"	"POZ"	-1.64476870967742	"White"	"male"	"fore"
41	"BFE"	"POZ"	-1.35296129032258	"Black"	"female"	"eyes"
41	"BFF"	"POZ"	0.0572017096774194	"Black"	"female"	"fore"
41	"BME"	"POZ"	-2.89406096774194	"Black"	"male"	"eyes"
41	"BMF"	"POZ"	1.52104967741935	"Black"	"male"	"fore"
41	"WFE"	"POZ"	-0.576171935483871	"White"	"female"	"eyes"
41	"WFF"	"POZ"	-0.471554838709677	"White"	"female"	"fore"
41	"WME"	"POZ"	-5.58512903225806	"White"	"male"	"eyes"
41	"WMF"	"POZ"	1.66395258064516	"White"	"male"	"fore"
43	"BFE"	"POZ"	-3.49500548387097	"Black"	"female"	"eyes"
43	"BFF"	"POZ"	-2.68693741935484	"Black"	"female"	"fore"
43	"BME"	"POZ"	-1.38529483870968	"Black"	"male"	"eyes"
43	"BMF"	"POZ"	-2.83898225806452	"Black"	"male"	"fore"
43	"WFE"	"POZ"	-1.10483612903226	"White"	"female"	"eyes"
43	"WFF"	"POZ"	-0.744477741935484	"White"	"female"	"fore"
43	"WME"	"POZ"	-1.00501935483871	"White"	"male"	"eyes"
43	"WMF"	"POZ"	-0.943351290322581	"White"	"male"	"fore"
44	"BFE"	"POZ"	-0.198971709677419	"Black"	"female"	"eyes"
44	"BFF"	"POZ"	1.20065064516129	"Black"	"female"	"fore"
44	"BME"	"POZ"	-2.23914741935484	"Black"	"male"	"eyes"
44	"BMF"	"POZ"	-0.319912	"Black"	"male"	"fore"
44	"WFE"	"POZ"	-0.379049741935484	"White"	"female"	"eyes"
44	"WFF"	"POZ"	1.96083580645161	"White"	"female"	"fore"
44	"WME"	"POZ"	-0.450181935483871	"White"	"male"	"eyes"
44	"WMF"	"POZ"	1.88455225806452	"White"	"male"	"fore"
45	"BFE"	"POZ"	-0.247517741935484	"Black"	"female"	"eyes"
45	"BFF"	"POZ"	2.24298161290323	"Black"	"female"	"fore"
45	"BME"	"POZ"	0.523792580645161	"Black"	"male"	"eyes"
45	"BMF"	"POZ"	1.65488032258065	"Black"	"male"	"fore"
45	"WFE"	"POZ"	0.767441935483871	"White"	"female"	"eyes"
45	"WFF"	"POZ"	1.8311635483871	"White"	"female"	"fore"
45	"WME"	"POZ"	0.0911021935483871	"White"	"male"	"eyes"
45	"WMF"	"POZ"	3.25057064516129	"White"	"male"	"fore"
47	"BFE"	"POZ"	-0.148566032258065	"Black"	"female"	"eyes"
47	"BFF"	"POZ"	-1.28736032258065	"Black"	"female"	"fore"
47	"BME"	"POZ"	-0.496970322580645	"Black"	"male"	"eyes"
47	"BMF"	"POZ"	0.691693548387097	"Black"	"male"	"fore"
47	"WFE"	"POZ"	0.109199387096774	"White"	"female"	"eyes"
47	"WFF"	"POZ"	-0.98094935483871	"White"	"female"	"fore"
47	"WME"	"POZ"	-1.36060612903226	"White"	"male"	"eyes"
47	"WMF"	"POZ"	1.1519335483871	"White"	"male"	"fore"
48	"BFE"	"POZ"	-4.76477419354839	"Black"	"female"	"eyes"
48	"BFF"	"POZ"	-3.98462806451613	"Black"	"female"	"fore"
48	"BME"	"POZ"	-1.80831838709677	"Black"	"male"	"eyes"
48	"BMF"	"POZ"	-4.50822903225806	"Black"	"male"	"fore"
48	"WFE"	"POZ"	-4.69984838709677	"White"	"female"	"eyes"
48	"WFF"	"POZ"	-4.53155483870968	"White"	"female"	"fore"
48	"WME"	"POZ"	-4.23475870967742	"White"	"male"	"eyes"
48	"WMF"	"POZ"	-4.38573225806452	"White"	"male"	"fore"
49	"BFE"	"POZ"	0.367503870967742	"Black"	"female"	"eyes"
49	"BFF"	"POZ"	3.56418935483871	"Black"	"female"	"fore"
49	"BME"	"POZ"	1.16396096774194	"Black"	"male"	"eyes"
49	"BMF"	"POZ"	1.73699387096774	"Black"	"male"	"fore"
49	"WFE"	"POZ"	-0.607765161290323	"White"	"female"	"eyes"
49	"WFF"	"POZ"	3.22436483870968	"White"	"female"	"fore"
49	"WME"	"POZ"	-0.713604838709677	"White"	"male"	"eyes"
49	"WMF"	"POZ"	2.14342580645161	"White"	"male"	"fore"
51	"BFE"	"POZ"	-4.03739419354839	"Black"	"female"	"eyes"
51	"BFF"	"POZ"	-4.15975032258065	"Black"	"female"	"fore"
51	"BME"	"POZ"	-3.47054806451613	"Black"	"male"	"eyes"
51	"BMF"	"POZ"	-3.47452677419355	"Black"	"male"	"fore"
51	"WFE"	"POZ"	-4.22958741935484	"White"	"female"	"eyes"
51	"WFF"	"POZ"	-4.15527774193548	"White"	"female"	"fore"
51	"WME"	"POZ"	-3.35336419354839	"White"	"male"	"eyes"
51	"WMF"	"POZ"	-3.08229387096774	"White"	"male"	"fore"
52	"BFE"	"POZ"	-2.85755516129032	"Black"	"female"	"eyes"
52	"BFF"	"POZ"	-2.88235967741935	"Black"	"female"	"fore"
52	"BME"	"POZ"	-2.65935709677419	"Black"	"male"	"eyes"
52	"BMF"	"POZ"	1.34056967741935	"Black"	"male"	"fore"
52	"WFE"	"POZ"	-1.65860870967742	"White"	"female"	"eyes"
52	"WFF"	"POZ"	-0.0864122903225806	"White"	"female"	"fore"
52	"WME"	"POZ"	0.211120516129032	"White"	"male"	"eyes"
52	"WMF"	"POZ"	-1.22242870967742	"White"	"male"	"fore"
53	"BFE"	"POZ"	-0.539303870967742	"Black"	"female"	"eyes"
53	"BFF"	"POZ"	-1.46144258064516	"Black"	"female"	"fore"
53	"BME"	"POZ"	-3.39876580645161	"Black"	"male"	"eyes"
53	"BMF"	"POZ"	-2.00119161290323	"Black"	"male"	"fore"
53	"WFE"	"POZ"	-1.03599967741935	"White"	"female"	"eyes"
53	"WFF"	"POZ"	-2.96636483870968	"White"	"female"	"fore"
53	"WME"	"POZ"	-1.54759290322581	"White"	"male"	"eyes"
53	"WMF"	"POZ"	-1.84683322580645	"White"	"male"	"fore"
54	"BFE"	"POZ"	-2.08239967741935	"Black"	"female"	"eyes"
54	"BFF"	"POZ"	-0.074830064516129	"Black"	"female"	"fore"
54	"BME"	"POZ"	-2.96607612903226	"Black"	"male"	"eyes"
54	"BMF"	"POZ"	1.64721741935484	"Black"	"male"	"fore"
54	"WFE"	"POZ"	-1.29473774193548	"White"	"female"	"eyes"
54	"WFF"	"POZ"	0.99796064516129	"White"	"female"	"fore"
54	"WME"	"POZ"	-0.716758387096774	"White"	"male"	"eyes"
54	"WMF"	"POZ"	0.61439	"White"	"male"	"fore"
55	"BFE"	"POZ"	-1.56096419354839	"Black"	"female"	"eyes"
55	"BFF"	"POZ"	0.151376516129032	"Black"	"female"	"fore"
55	"BME"	"POZ"	-1.93231548387097	"Black"	"male"	"eyes"
55	"BMF"	"POZ"	2.79156193548387	"Black"	"male"	"fore"
55	"WFE"	"POZ"	-0.56145064516129	"White"	"female"	"eyes"
55	"WFF"	"POZ"	1.23802935483871	"White"	"female"	"fore"
55	"WME"	"POZ"	-0.659446129032258	"White"	"male"	"eyes"
