"Subject"	"Condition"	"Electrode"	"meanAmp_factor"	"Race"	"Gender"	"Fix"	"Task"
38	"GBMF"	"CPZ"	-2.74190225806452	"Black"	"male"	"fore"	"Gender"
38	"GWFE"	"CPZ"	-1.02077193548387	"White"	"female"	"eyes"	"Gender"
38	"GWFF"	"CPZ"	-2.22100967741935	"White"	"female"	"fore"	"Gender"
38	"GWME"	"CPZ"	0.0126112870967742	"White"	"male"	"eyes"	"Gender"
38	"GWMF"	"CPZ"	-2.31129580645161	"White"	"male"	"fore"	"Gender"
38	"RBFE"	"CPZ"	-2.27758806451613	"Black"	"female"	"eyes"	"Race"
38	"RBFF"	"CPZ"	-0.460847419354839	"Black"	"female"	"fore"	"Race"
38	"RBME"	"CPZ"	-2.51862483870968	"Black"	"male"	"eyes"	"Race"
38	"RBMF"	"CPZ"	-1.60036387096774	"Black"	"male"	"fore"	"Race"
38	"RWFE"	"CPZ"	-0.499562903225806	"White"	"female"	"eyes"	"Race"
38	"RWFF"	"CPZ"	-1.1688564516129	"White"	"female"	"fore"	"Race"
38	"RWME"	"CPZ"	-1.02207580645161	"White"	"male"	"eyes"	"Race"
38	"RWMF"	"CPZ"	-2.83743903225806	"White"	"male"	"fore"	"Race"
39	"GBFE"	"CPZ"	1.84612774193548	"Black"	"female"	"eyes"	"Gender"
39	"GBFF"	"CPZ"	-0.284173451612903	"Black"	"female"	"fore"	"Gender"
39	"GBME"	"CPZ"	0.700030322580645	"Black"	"male"	"eyes"	"Gender"
39	"GBMF"	"CPZ"	-0.744642903225806	"Black"	"male"	"fore"	"Gender"
39	"GWFE"	"CPZ"	-1.14084741935484	"White"	"female"	"eyes"	"Gender"
39	"GWFF"	"CPZ"	-0.596266451612903	"White"	"female"	"fore"	"Gender"
39	"GWME"	"CPZ"	-0.0452603870967742	"White"	"male"	"eyes"	"Gender"
39	"GWMF"	"CPZ"	0.833946774193548	"White"	"male"	"fore"	"Gender"
39	"RBFE"	"CPZ"	-0.0208115580645161	"Black"	"female"	"eyes"	"Race"
39	"RBFF"	"CPZ"	0.113233580645161	"Black"	"female"	"fore"	"Race"
39	"RBME"	"CPZ"	0.279272838709677	"Black"	"male"	"eyes"	"Race"
39	"RBMF"	"CPZ"	-0.764507741935484	"Black"	"male"	"fore"	"Race"
39	"RWFE"	"CPZ"	-0.0880425806451613	"White"	"female"	"eyes"	"Race"
39	"RWFF"	"CPZ"	1.08880677419355	"White"	"female"	"fore"	"Race"
39	"RWME"	"CPZ"	-0.0876080967741936	"White"	"male"	"eyes"	"Race"
39	"RWMF"	"CPZ"	0.498398709677419	"White"	"male"	"fore"	"Race"
40	"GBFE"	"CPZ"	-2.28935548387097	"Black"	"female"	"eyes"	"Gender"
40	"GBFF"	"CPZ"	-1.91452741935484	"Black"	"female"	"fore"	"Gender"
40	"GBME"	"CPZ"	-3.51490419354839	"Black"	"male"	"eyes"	"Gender"
40	"GBMF"	"CPZ"	-1.73270387096774	"Black"	"male"	"fore"	"Gender"
40	"GWFE"	"CPZ"	-2.93473806451613	"White"	"female"	"eyes"	"Gender"
40	"GWFF"	"CPZ"	-0.967204516129032	"White"	"female"	"fore"	"Gender"
40	"GWME"	"CPZ"	-3.74905419354839	"White"	"male"	"eyes"	"Gender"
40	"GWMF"	"CPZ"	-2.28506387096774	"White"	"male"	"fore"	"Gender"
40	"RBFE"	"CPZ"	-3.65817451612903	"Black"	"female"	"eyes"	"Race"
40	"RBFF"	"CPZ"	-2.77385838709677	"Black"	"female"	"fore"	"Race"
40	"RBME"	"CPZ"	-3.72214709677419	"Black"	"male"	"eyes"	"Race"
40	"RBMF"	"CPZ"	0.120532322580645	"Black"	"male"	"fore"	"Race"
40	"RWFE"	"CPZ"	-3.04848612903226	"White"	"female"	"eyes"	"Race"
40	"RWFF"	"CPZ"	-0.618509677419355	"White"	"female"	"fore"	"Race"
40	"RWME"	"CPZ"	-3.86180806451613	"White"	"male"	"eyes"	"Race"
40	"RWMF"	"CPZ"	-0.538336451612903	"White"	"male"	"fore"	"Race"
41	"GBFE"	"CPZ"	-1.8977864516129	"Black"	"female"	"eyes"	"Gender"
41	"GBFF"	"CPZ"	-0.412753870967742	"Black"	"female"	"fore"	"Gender"
41	"GBME"	"CPZ"	-3.1630535483871	"Black"	"male"	"eyes"	"Gender"
41	"GBMF"	"CPZ"	0.392847290322581	"Black"	"male"	"fore"	"Gender"
41	"GWFE"	"CPZ"	-1.57646548387097	"White"	"female"	"eyes"	"Gender"
41	"GWFF"	"CPZ"	-1.02889322580645	"White"	"female"	"fore"	"Gender"
41	"GWME"	"CPZ"	-5.48247096774194	"White"	"male"	"eyes"	"Gender"
41	"GWMF"	"CPZ"	0.12882	"White"	"male"	"fore"	"Gender"
41	"RBFE"	"CPZ"	-0.163903516129032	"Black"	"female"	"eyes"	"Race"
41	"RBFF"	"CPZ"	-0.607306451612903	"Black"	"female"	"fore"	"Race"
41	"RBME"	"CPZ"	1.97759	"Black"	"male"	"eyes"	"Race"
41	"RBMF"	"CPZ"	-2.33078870967742	"Black"	"male"	"fore"	"Race"
41	"RWFE"	"CPZ"	-1.13173967741935	"White"	"female"	"eyes"	"Race"
41	"RWFF"	"CPZ"	-0.315403580645161	"White"	"female"	"fore"	"Race"
41	"RWME"	"CPZ"	-3.0439064516129	"White"	"male"	"eyes"	"Race"
41	"RWMF"	"CPZ"	-0.830727419354839	"White"	"male"	"fore"	"Race"
43	"GBFE"	"CPZ"	-3.07465677419355	"Black"	"female"	"eyes"	"Gender"
43	"GBFF"	"CPZ"	-2.72678129032258	"Black"	"female"	"fore"	"Gender"
43	"GBME"	"CPZ"	-0.616965806451613	"Black"	"male"	"eyes"	"Gender"
43	"GBMF"	"CPZ"	-2.35562903225806	"Black"	"male"	"fore"	"Gender"
43	"GWFE"	"CPZ"	-1.10185516129032	"White"	"female"	"eyes"	"Gender"
43	"GWFF"	"CPZ"	-0.779765806451613	"White"	"female"	"fore"	"Gender"
43	"GWME"	"CPZ"	-0.155092161290323	"White"	"male"	"eyes"	"Gender"
43	"GWMF"	"CPZ"	-1.08415612903226	"White"	"male"	"fore"	"Gender"
43	"RBFE"	"CPZ"	-0.450516774193548	"Black"	"female"	"eyes"	"Race"
43	"RBFF"	"CPZ"	-0.514236774193548	"Black"	"female"	"fore"	"Race"
43	"RBME"	"CPZ"	-0.105597032258065	"Black"	"male"	"eyes"	"Race"
43	"RBMF"	"CPZ"	-2.87306677419355	"Black"	"male"	"fore"	"Race"
43	"RWFE"	"CPZ"	0.210033451612903	"White"	"female"	"eyes"	"Race"
43	"RWFF"	"CPZ"	-1.07993	"White"	"female"	"fore"	"Race"
43	"RWME"	"CPZ"	-2.54703935483871	"White"	"male"	"eyes"	"Race"
43	"RWMF"	"CPZ"	-1.99561935483871	"White"	"male"	"fore"	"Race"
44	"GBFE"	"CPZ"	-0.0474542903225806	"Black"	"female"	"eyes"	"Gender"
44	"GBFF"	"CPZ"	1.2171064516129	"Black"	"female"	"fore"	"Gender"
44	"GBME"	"CPZ"	-1.75534225806452	"Black"	"male"	"eyes"	"Gender"
44	"GBMF"	"CPZ"	-0.370700741935484	"Black"	"male"	"fore"	"Gender"
44	"GWFE"	"CPZ"	-0.65768064516129	"White"	"female"	"eyes"	"Gender"
44	"GWFF"	"CPZ"	2.37039935483871	"White"	"female"	"fore"	"Gender"
44	"GWME"	"CPZ"	-0.0560749677419355	"White"	"male"	"eyes"	"Gender"
44	"GWMF"	"CPZ"	1.50355709677419	"White"	"male"	"fore"	"Gender"
44	"RBFE"	"CPZ"	1.61195032258065	"Black"	"female"	"eyes"	"Race"
44	"RBFF"	"CPZ"	2.50680322580645	"Black"	"female"	"fore"	"Race"
44	"RBME"	"CPZ"	-0.672481290322581	"Black"	"male"	"eyes"	"Race"
44	"RBMF"	"CPZ"	2.41905	"Black"	"male"	"fore"	"Race"
44	"RWFE"	"CPZ"	1.36891129032258	"White"	"female"	"eyes"	"Race"
44	"RWFF"	"CPZ"	3.02287322580645	"White"	"female"	"fore"	"Race"
44	"RWME"	"CPZ"	2.72898580645161	"White"	"male"	"eyes"	"Race"
44	"RWMF"	"CPZ"	2.91632322580645	"White"	"male"	"fore"	"Race"
45	"GBFE"	"CPZ"	-1.09448290322581	"Black"	"female"	"eyes"	"Gender"
45	"GBFF"	"CPZ"	0.401479387096774	"Black"	"female"	"fore"	"Gender"
45	"GBME"	"CPZ"	-0.870505483870968	"Black"	"male"	"eyes"	"Gender"
45	"GBMF"	"CPZ"	0.634485483870968	"Black"	"male"	"fore"	"Gender"
45	"GWFE"	"CPZ"	0.0729421290322581	"White"	"female"	"eyes"	"Gender"
45	"GWFF"	"CPZ"	0.301485032258065	"White"	"female"	"fore"	"Gender"
45	"GWME"	"CPZ"	-1.09151032258065	"White"	"male"	"eyes"	"Gender"
45	"GWMF"	"CPZ"	2.09546580645161	"White"	"male"	"fore"	"Gender"
45	"RBFE"	"CPZ"	-0.484333548387097	"Black"	"female"	"eyes"	"Race"
45	"RBFF"	"CPZ"	1.06658612903226	"Black"	"female"	"fore"	"Race"
45	"RBME"	"CPZ"	0.590373870967742	"Black"	"male"	"eyes"	"Race"
45	"RBMF"	"CPZ"	0.132670774193548	"Black"	"male"	"fore"	"Race"
45	"RWFE"	"CPZ"	0.490752580645161	"White"	"female"	"eyes"	"Race"
45	"RWFF"	"CPZ"	0.826047419354839	"White"	"female"	"fore"	"Race"
45	"RWME"	"CPZ"	0.783733225806452	"White"	"male"	"eyes"	"Race"
45	"RWMF"	"CPZ"	0.87079935483871	"White"	"male"	"fore"	"Race"
47	"GBFE"	"CPZ"	-0.510301935483871	"Black"	"female"	"eyes"	"Gender"
47	"GBFF"	"CPZ"	-1.12602967741935	"Black"	"female"	"fore"	"Gender"
47	"GBME"	"CPZ"	-0.346657516129032	"Black"	"male"	"eyes"	"Gender"
47	"GBMF"	"CPZ"	0.747194516129032	"Black"	"male"	"fore"	"Gender"
47	"GWFE"	"CPZ"	-0.0756407419354839	"White"	"female"	"eyes"	"Gender"
47	"GWFF"	"CPZ"	-1.36369032258065	"White"	"female"	"fore"	"Gender"
47	"GWME"	"CPZ"	-1.46163290322581	"White"	"male"	"eyes"	"Gender"
47	"GWMF"	"CPZ"	1.12758870967742	"White"	"male"	"fore"	"Gender"
47	"RBFE"	"CPZ"	-0.472768064516129	"Black"	"female"	"eyes"	"Race"
47	"RBFF"	"CPZ"	1.21665483870968	"Black"	"female"	"fore"	"Race"
47	"RBME"	"CPZ"	-0.187492096774194	"Black"	"male"	"eyes"	"Race"
47	"RBMF"	"CPZ"	0.834846774193548	"Black"	"male"	"fore"	"Race"
47	"RWFE"	"CPZ"	0.656335161290323	"White"	"female"	"eyes"	"Race"
47	"RWFF"	"CPZ"	1.42609322580645	"White"	"female"	"fore"	"Race"
47	"RWME"	"CPZ"	-1.13616451612903	"White"	"male"	"eyes"	"Race"
47	"RWMF"	"CPZ"	-0.444471290322581	"White"	"male"	"fore"	"Race"
48	"GBFE"	"CPZ"	-4.25898064516129	"Black"	"female"	"eyes"	"Gender"
48	"GBFF"	"CPZ"	-3.20725387096774	"Black"	"female"	"fore"	"Gender"
48	"GBME"	"CPZ"	-2.10087032258065	"Black"	"male"	"eyes"	"Gender"
48	"GBMF"	"CPZ"	-3.64188032258065	"Black"	"male"	"fore"	"Gender"
48	"GWFE"	"CPZ"	-4.36133225806452	"White"	"female"	"eyes"	"Gender"
48	"GWFF"	"CPZ"	-4.05092612903226	"White"	"female"	"fore"	"Gender"
48	"GWME"	"CPZ"	-3.56912193548387	"White"	"male"	"eyes"	"Gender"
48	"GWMF"	"CPZ"	-3.98219290322581	"White"	"male"	"fore"	"Gender"
48	"RBFE"	"CPZ"	-5.65309677419355	"Black"	"female"	"eyes"	"Race"
48	"RBFF"	"CPZ"	-2.19657483870968	"Black"	"female"	"fore"	"Race"
48	"RBME"	"CPZ"	-4.48349032258065	"Black"	"male"	"eyes"	"Race"
48	"RBMF"	"CPZ"	-3.87204709677419	"Black"	"male"	"fore"	"Race"
48	"RWFE"	"CPZ"	-4.97766129032258	"White"	"female"	"eyes"	"Race"
48	"RWFF"	"CPZ"	-2.52166096774194	"White"	"female"	"fore"	"Race"
48	"RWME"	"CPZ"	-2.44748516129032	"White"	"male"	"eyes"	"Race"
48	"RWMF"	"CPZ"	-3.63281483870968	"White"	"male"	"fore"	"Race"
49	"GBFE"	"CPZ"	-1.37612161290323	"Black"	"female"	"eyes"	"Gender"
49	"GBFF"	"CPZ"	1.52750967741935	"Black"	"female"	"fore"	"Gender"
49	"GBME"	"CPZ"	0.102900838709677	"Black"	"male"	"eyes"	"Gender"
49	"GBMF"	"CPZ"	-0.14215	"Black"	"male"	"fore"	"Gender"
49	"GWFE"	"CPZ"	-1.93843096774194	"White"	"female"	"eyes"	"Gender"
49	"GWFF"	"CPZ"	1.24039387096774	"White"	"female"	"fore"	"Gender"
49	"GWME"	"CPZ"	-1.68321419354839	"White"	"male"	"eyes"	"Gender"
49	"GWMF"	"CPZ"	0.726445806451613	"White"	"male"	"fore"	"Gender"
49	"RBFE"	"CPZ"	-0.985864516129032	"Black"	"female"	"eyes"	"Race"
49	"RBFF"	"CPZ"	-0.53564935483871	"Black"	"female"	"fore"	"Race"
49	"RBME"	"CPZ"	-0.760784838709677	"Black"	"male"	"eyes"	"Race"
49	"RBMF"	"CPZ"	0.837779032258064	"Black"	"male"	"fore"	"Race"
49	"RWFE"	"CPZ"	0.906801935483871	"White"	"female"	"eyes"	"Race"
49	"RWFF"	"CPZ"	1.41676290322581	"White"	"female"	"fore"	"Race"
49	"RWME"	"CPZ"	1.4698135483871	"White"	"male"	"eyes"	"Race"
49	"RWMF"	"CPZ"	0.684264838709677	"White"	"male"	"fore"	"Race"
51	"GBFE"	"CPZ"	-4.18500322580645	"Black"	"female"	"eyes"	"Gender"
51	"GBFF"	"CPZ"	-3.62471838709677	"Black"	"female"	"fore"	"Gender"
51	"GBME"	"CPZ"	-3.33146935483871	"Black"	"male"	"eyes"	"Gender"
51	"GBMF"	"CPZ"	-3.45579290322581	"Black"	"male"	"fore"	"Gender"
51	"GWFE"	"CPZ"	-3.79122451612903	"White"	"female"	"eyes"	"Gender"
51	"GWFF"	"CPZ"	-3.93286580645161	"White"	"female"	"fore"	"Gender"
51	"GWME"	"CPZ"	-3.46065387096774	"White"	"male"	"eyes"	"Gender"
51	"GWMF"	"CPZ"	-2.10409	"White"	"male"	"fore"	"Gender"
51	"RBFE"	"CPZ"	-1.85442096774194	"Black"	"female"	"eyes"	"Race"
51	"RBFF"	"CPZ"	1.48462548387097	"Black"	"female"	"fore"	"Race"
51	"RBME"	"CPZ"	-1.48122516129032	"Black"	"male"	"eyes"	"Race"
51	"RBMF"	"CPZ"	-3.35904516129032	"Black"	"male"	"fore"	"Race"
51	"RWFE"	"CPZ"	-2.87516516129032	"White"	"female"	"eyes"	"Race"
51	"RWFF"	"CPZ"	-2.41032967741935	"White"	"female"	"fore"	"Race"
51	"RWME"	"CPZ"	-1.8733835483871	"White"	"male"	"eyes"	"Race"
51	"RWMF"	"CPZ"	-1.2241064516129	"White"	"male"	"fore"	"Race"
52	"GBFE"	"CPZ"	-2.32554935483871	"Black"	"female"	"eyes"	"Gender"
52	"GBFF"	"CPZ"	-2.45120451612903	"Black"	"female"	"fore"	"Gender"
52	"GBME"	"CPZ"	-1.99304903225806	"Black"	"male"	"eyes"	"Gender"
52	"GBMF"	"CPZ"	0.90039935483871	"Black"	"male"	"fore"	"Gender"
52	"GWFE"	"CPZ"	-0.953098709677419	"White"	"female"	"eyes"	"Gender"
52	"GWFF"	"CPZ"	0.328045096774194	"White"	"female"	"fore"	"Gender"
52	"GWME"	"CPZ"	-0.253801322580645	"White"	"male"	"eyes"	"Gender"
52	"GWMF"	"CPZ"	-1.40021838709677	"White"	"male"	"fore"	"Gender"
52	"RBFE"	"CPZ"	0.903708709677419	"Black"	"female"	"eyes"	"Race"
52	"RBFF"	"CPZ"	-1.05711032258065	"Black"	"female"	"fore"	"Race"
52	"RBME"	"CPZ"	-0.829153225806452	"Black"	"male"	"eyes"	"Race"
52	"RBMF"	"CPZ"	-1.85596451612903	"Black"	"male"	"fore"	"Race"
52	"RWFE"	"CPZ"	-1.19086483870968	"White"	"female"	"eyes"	"Race"
52	"RWFF"	"CPZ"	-1.87533516129032	"White"	"female"	"fore"	"Race"
52	"RWME"	"CPZ"	0.567754193548387	"White"	"male"	"eyes"	"Race"
52	"RWMF"	"CPZ"	1.42054516129032	"White"	"male"	"fore"	"Race"
53	"GBFE"	"CPZ"	-0.797462258064516	"Black"	"female"	"eyes"	"Gender"
53	"GBFF"	"CPZ"	-2.27294387096774	"Black"	"female"	"fore"	"Gender"
53	"GBME"	"CPZ"	-3.76017483870968	"Black"	"male"	"eyes"	"Gender"
53	"GBMF"	"CPZ"	-2.54781967741935	"Black"	"male"	"fore"	"Gender"
53	"GWFE"	"CPZ"	-1.45072096774194	"White"	"female"	"eyes"	"Gender"
53	"GWFF"	"CPZ"	-3.25941774193548	"White"	"female"	"fore"	"Gender"
53	"GWME"	"CPZ"	-1.50251322580645	"White"	"male"	"eyes"	"Gender"
53	"GWMF"	"CPZ"	-1.69406064516129	"White"	"male"	"fore"	"Gender"
53	"RBFE"	"CPZ"	-2.75726	"Black"	"female"	"eyes"	"Race"
53	"RBFF"	"CPZ"	-1.50478258064516	"Black"	"female"	"fore"	"Race"
53	"RBME"	"CPZ"	-3.38097161290323	"Black"	"male"	"eyes"	"Race"
53	"RBMF"	"CPZ"	-2.41032967741935	"Black"	"male"	"fore"	"Race"
53	"RWFE"	"CPZ"	-2.02640870967742	"White"	"female"	"eyes"	"Race"
53	"RWFF"	"CPZ"	-3.26951612903226	"White"	"female"	"fore"	"Race"
53	"RWME"	"CPZ"	-2.35793967741935	"White"	"male"	"eyes"	"Race"
53	"RWMF"	"CPZ"	-0.99633	"White"	"male"	"fore"	"Race"
54	"GBFE"	"CPZ"	-1.89704741935484	"Black"	"female"	"eyes"	"Gender"
54	"GBFF"	"CPZ"	-0.270983677419355	"Black"	"female"	"fore"	"Gender"
54	"GBME"	"CPZ"	-3.44702	"Black"	"male"	"eyes"	"Gender"
54	"GBMF"	"CPZ"	1.44410612903226	"Black"	"male"	"fore"	"Gender"
54	"GWFE"	"CPZ"	-1.6765864516129	"White"	"female"	"eyes"	"Gender"
54	"GWFF"	"CPZ"	0.897263225806452	"White"	"female"	"fore"	"Gender"
54	"GWME"	"CPZ"	-0.927895806451613	"White"	"male"	"eyes"	"Gender"
54	"GWMF"	"CPZ"	0.139352129032258	"White"	"male"	"fore"	"Gender"
54	"RBFE"	"CPZ"	0.53905064516129	"Black"	"female"	"eyes"	"Race"
54	"RBFF"	"CPZ"	-1.21638161290323	"Black"	"female"	"fore"	"Race"
54	"RBME"	"CPZ"	-1.44074774193548	"Black"	"male"	"eyes"	"Race"
54	"RBMF"	"CPZ"	-1.12072516129032	"Black"	"male"	"fore"	"Race"
54	"RWFE"	"CPZ"	-1.62735225806452	"White"	"female"	"eyes"	"Race"
54	"RWFF"	"CPZ"	0.822041290322581	"White"	"female"	"fore"	"Race"
54	"RWME"	"CPZ"	-0.689642580645161	"White"	"male"	"eyes"	"Race"
54	"RWMF"	"CPZ"	1.08568774193548	"White"	"male"	"fore"	"Race"
55	"GBFE"	"CPZ"	-1.50196612903226	"Black"	"female"	"eyes"	"Gender"
55	"GBFF"	"CPZ"	-1.63972483870968	"Black"	"female"	"fore"	"Gender"
55	"GBME"	"CPZ"	-2.45384774193548	"Black"	"male"	"eyes"	"Gender"
55	"GBMF"	"CPZ"	1.92022548387097	"Black"	"male"	"fore"	"Gender"
55	"GWFE"	"CPZ"	-0.994515806451613	"White"	"female"	"eyes"	"Gender"
55	"GWFF"	"CPZ"	0.314932483870968	"White"	"female"	"fore"	"Gender"
55	"GWME"	"CPZ"	-1.91702193548387	"White"	"male"	"eyes"	"Gender"
55	"GWMF"	"CPZ"	1.12003387096774	"White"	"male"	"fore"	"Gender"
55	"RBFE"	"CPZ"	-0.204787387096774	"Black"	"female"	"eyes"	"Race"
55	"RBFF"	"CPZ"	0.339674193548387	"Black"	"female"	"fore"	"Race"
55	"RBME"	"CPZ"	-4.04756064516129	"Black"	"male"	"eyes"	"Race"
55	"RBMF"	"CPZ"	-0.807437741935484	"Black"	"male"	"fore"	"Race"
55	"RWFE"	"CPZ"	-1.49229870967742	"White"	"female"	"eyes"	"Race"
55	"RWFF"	"CPZ"	1.98741096774194	"White"	"female"	"fore"	"Race"
55	"RWME"	"CPZ"	1.43302064516129	"White"	"male"	"eyes"	"Race"
55	"RWMF"	"CPZ"	-0.170665419354839	"White"	"male"	"fore"	"Race"
58	"GBFE"	"CPZ"	-1.26265193548387	"Black"	"female"	"eyes"	"Gender"
58	"GBFF"	"CPZ"	-1.16912967741935	"Black"	"female"	"fore"	"Gender"
58	"GBME"	"CPZ"	-1.53933516129032	"Black"	"male"	"eyes"	"Gender"
58	"GBMF"	"CPZ"	-0.740562258064516	"Black"	"male"	"fore"	"Gender"
58	"GWFE"	"CPZ"	-0.700765483870968	"White"	"female"	"eyes"	"Gender"
58	"GWFF"	"CPZ"	-1.00235032258065	"White"	"female"	"fore"	"Gender"
58	"GWME"	"CPZ"	-1.65902451612903	"White"	"male"	"eyes"	"Gender"
58	"GWMF"	"CPZ"	-0.0867225806451613	"White"	"male"	"fore"	"Gender"
58	"RBFE"	"CPZ"	0.0195914129032258	"Black"	"female"	"eyes"	"Race"
58	"RBFF"	"CPZ"	-1.06348580645161	"Black"	"female"	"fore"	"Race"
58	"RBME"	"CPZ"	-1.36888838709677	"Black"	"male"	"eyes"	"Race"
58	"RBMF"	"CPZ"	-0.102377322580645	"Black"	"male"	"fore"	"Race"
58	"RWFE"	"CPZ"	-0.341719419354839	"White"	"female"	"eyes"	"Race"
58	"RWFF"	"CPZ"	-1.46998064516129	"White"	"female"	"fore"	"Race"
58	"RWME"	"CPZ"	0.784550322580645	"White"	"male"	"eyes"	"Race"
58	"RWMF"	"CPZ"	0.221377193548387	"White"	"male"	"fore"	"Race"
59	"GBFE"	"CPZ"	-0.195880516129032	"Black"	"female"	"eyes"	"Gender"
59	"GBFF"	"CPZ"	-1.38491774193548	"Black"	"female"	"fore"	"Gender"
59	"GBME"	"CPZ"	-1.81336193548387	"Black"	"male"	"eyes"	"Gender"
59	"GBMF"	"CPZ"	-0.658137096774194	"Black"	"male"	"fore"	"Gender"
59	"GWFE"	"CPZ"	-1.55614870967742	"White"	"female"	"eyes"	"Gender"
59	"GWFF"	"CPZ"	-3.87687580645161	"White"	"female"	"fore"	"Gender"
59	"GWME"	"CPZ"	-0.432163225806452	"White"	"male"	"eyes"	"Gender"
59	"GWMF"	"CPZ"	-1.43180161290323	"White"	"male"	"fore"	"Gender"
59	"RBFE"	"CPZ"	-0.433088064516129	"Black"	"female"	"eyes"	"Race"
59	"RBFF"	"CPZ"	-0.491787741935484	"Black"	"female"	"fore"	"Race"
59	"RBME"	"CPZ"	-0.791465806451613	"Black"	"male"	"eyes"	"Race"
59	"RBMF"	"CPZ"	-0.932025806451613	"Black"	"male"	"fore"	"Race"
59	"RWFE"	"CPZ"	0.617250967741935	"White"	"female"	"eyes"	"Race"
59	"RWFF"	"CPZ"	1.34852064516129	"White"	"female"	"fore"	"Race"
59	"RWME"	"CPZ"	0.0720597741935484	"White"	"male"	"eyes"	"Race"
59	"RWMF"	"CPZ"	-0.657964193548387	"White"	"male"	"fore"	"Race"
61	"GBFE"	"CPZ"	-0.489427741935484	"Black"	"female"	"eyes"	"Gender"
61	"GBFF"	"CPZ"	0.608001290322581	"Black"	"female"	"fore"	"Gender"
61	"GBME"	"CPZ"	-1.40648838709677	"Black"	"male"	"eyes"	"Gender"
61	"GBMF"	"CPZ"	0.164205806451613	"Black"	"male"	"fore"	"Gender"
61	"GWFE"	"CPZ"	-1.59281516129032	"White"	"female"	"eyes"	"Gender"
61	"GWFF"	"CPZ"	0.580197419354839	"White"	"female"	"fore"	"Gender"
61	"GWME"	"CPZ"	-1.07656935483871	"White"	"male"	"eyes"	"Gender"
61	"GWMF"	"CPZ"	0.423071612903226	"White"	"male"	"fore"	"Gender"
61	"RBFE"	"CPZ"	-0.512078387096774	"Black"	"female"	"eyes"	"Race"
61	"RBFF"	"CPZ"	0.0966004838709677	"Black"	"female"	"fore"	"Race"
61	"RBME"	"CPZ"	-2.17783	"Black"	"male"	"eyes"	"Race"
61	"RBMF"	"CPZ"	-1.76615258064516	"Black"	"male"	"fore"	"Race"
61	"RWFE"	"CPZ"	0.15103	"White"	"female"	"eyes"	"Race"
61	"RWFF"	"CPZ"	0.105991838709677	"White"	"female"	"fore"	"Race"
61	"RWME"	"CPZ"	-2.59290806451613	"White"	"male"	"eyes"	"Race"
61	"RWMF"	"CPZ"	0.837309032258065	"White"	"male"	"fore"	"Race"
62	"GBFE"	"CPZ"	0.457415161290323	"Black"	"female"	"eyes"	"Gender"
62	"GBFF"	"CPZ"	0.327665935483871	"Black"	"female"	"fore"	"Gender"
62	"GBME"	"CPZ"	1.70170161290323	"Black"	"male"	"eyes"	"Gender"
62	"GBMF"	"CPZ"	0.864305483870968	"Black"	"male"	"fore"	"Gender"
62	"GWFE"	"CPZ"	-1.26184580645161	"White"	"female"	"eyes"	"Gender"
62	"GWFF"	"CPZ"	0.814260322580645	"White"	"female"	"fore"	"Gender"
62	"GWME"	"CPZ"	0.162131322580645	"White"	"male"	"eyes"	"Gender"
62	"GWMF"	"CPZ"	0.290057451612903	"White"	"male"	"fore"	"Gender"
62	"RBFE"	"CPZ"	-0.244225580645161	"Black"	"female"	"eyes"	"Race"
62	"RBFF"	"CPZ"	1.14823709677419	"Black"	"female"	"fore"	"Race"
62	"RBME"	"CPZ"	0.666561612903226	"Black"	"male"	"eyes"	"Race"
62	"RBMF"	"CPZ"	0.740286774193548	"Black"	"male"	"fore"	"Race"
62	"RWFE"	"CPZ"	-1.51477903225806	"White"	"female"	"eyes"	"Race"
62	"RWFF"	"CPZ"	1.4144135483871	"White"	"female"	"fore"	"Race"
62	"RWME"	"CPZ"	0.0112964483870968	"White"	"male"	"eyes"	"Race"
62	"RWMF"	"CPZ"	-0.00274381774193548	"White"	"male"	"fore"	"Race"
63	"GBFE"	"CPZ"	0.482855483870968	"Black"	"female"	"eyes"	"Gender"
63	"GBFF"	"CPZ"	1.06319580645161	"Black"	"female"	"fore"	"Gender"
63	"GBME"	"CPZ"	-0.649793548387097	"Black"	"male"	"eyes"	"Gender"
63	"GBMF"	"CPZ"	0.344881806451613	"Black"	"male"	"fore"	"Gender"
63	"GWFE"	"CPZ"	0.0590916129032258	"White"	"female"	"eyes"	"Gender"
63	"GWFF"	"CPZ"	2.04044064516129	"White"	"female"	"fore"	"Gender"
63	"GWME"	"CPZ"	0.388763225806452	"White"	"male"	"eyes"	"Gender"
63	"GWMF"	"CPZ"	1.66771870967742	"White"	"male"	"fore"	"Gender"
63	"RBFE"	"CPZ"	-1.09185451612903	"Black"	"female"	"eyes"	"Race"
63	"RBFF"	"CPZ"	-1.74947967741935	"Black"	"female"	"fore"	"Race"
63	"RBME"	"CPZ"	-0.305755322580645	"Black"	"male"	"eyes"	"Race"
63	"RBMF"	"CPZ"	1.37680516129032	"Black"	"male"	"fore"	"Race"
63	"RWFE"	"CPZ"	0.298814096774194	"White"	"female"	"eyes"	"Race"
63	"RWFF"	"CPZ"	0.413056129032258	"White"	"female"	"fore"	"Race"
63	"RWME"	"CPZ"	0.253639516129032	"White"	"male"	"eyes"	"Race"
63	"RWMF"	"CPZ"	-0.539948064516129	"White"	"male"	"fore"	"Race"
65	"GBFE"	"CPZ"	-0.201537935483871	"Black"	"female"	"eyes"	"Gender"
